customer_id,first_name,last_name,dob,gender,email,phone,occupation,annual_income,customer_since,risk_rating,customer_status,created_at,updated_at,source_system
CUST00006058,Dhriti,Patla,1954-03-06,Male,dhriti.patla138@gmail.com,+919950552869,Call centre manager,300000.0,1981-02-20,High,Active,2026-08-03 12:22:13.089448,2026-08-03 12:22:13.089448,Enterprise System
CUST00006059,Wridesh,Mand,2000-12-23,Prefer Not to Say,wridesh.mand503@yahoo.com,+919250032277,Outdoor activities/education manager,300000.0,2026-06-10,High,Dormant,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006060,Ranbir,Bandi,1953-04-17,Female,ranbir.bandi191@outlook.com,+919074833298,Furniture designer,300000.0,1976-05-14,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006061,Yatan,Narula,1947-01-29,Female,yatan.narula736@hotmail.com,+919770510262,Sports coach,1200000.0,2000-05-22,Medium,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006062,Guneet,Patel,1957-07-29,Non-Binary,guneet.patel631@hotmail.com,+919579554307,Pathologist,800000.0,2003-12-18,Medium,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006063,Vedant,Zachariah,1953-09-13,Non-Binary,vedant.zachariah29@yahoo.com,+919776163413,Health physicist,500000.0,2023-03-06,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006064,Ansh,Dyal,1981-04-09,Prefer Not to Say,ansh.dyal110@yahoo.com,+919082352687,"Buyer, industrial",5000000.0,2007-10-12,Low,Dormant,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006065,Onveer,Nazareth,1992-08-28,Male,onveer.nazareth852@hotmail.com,+919581027267,Advertising account executive,3500000.0,2017-09-24,Low,Dormant,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006066,Viraj,Wason,1956-08-11,Non-Binary,viraj.wason514@gmail.com,+919030118866,Warden/ranger,500000.0,1985-01-02,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006067,Andrew,Bandi,1988-11-30,Female,andrew.bandi18@gmail.com,+919765734905,Art gallery manager,2000000.0,2010-01-03,Low,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006068,Chameli,Datta,1954-12-05,Prefer Not to Say,chameli.datta326@outlook.com,+919528470994,Town planner,1200000.0,1983-09-01,Medium,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006069,Pushti,Kapoor,1974-05-16,Female,pushti.kapoor657@yahoo.com,+919231791308,"Research officer, government",500000.0,2018-04-18,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006070,Aarav,Krishnamurthy,1994-10-21,Male,aarav.krishnamurthy664@gmail.com,+919142632172,"Horticulturist, amenity",300000.0,2023-07-03,High,Blocked,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006071,Rachana,Bose,1948-05-14,Non-Binary,rachana.bose932@gmail.com,+919521195438,"Editor, magazine features",500000.0,1980-10-19,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006072,Tanmayi,Dhar,1949-01-26,Non-Binary,tanmayi.dhar42@yahoo.com,+919141071975,Clinical psychologist,800000.0,1988-03-19,Medium,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006073,Anirudh,Grover,1959-05-03,Male,anirudh.grover892@yahoo.com,+919362741577,Plant breeder/geneticist,500000.0,1985-03-02,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006074,Qadim,Vaidya,1987-12-03,Non-Binary,qadim.vaidya285@yahoo.com,+919495271172,Field trials officer,300000.0,2010-11-10,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006075,Prisha,Srivastava,1999-11-28,Male,prisha.srivastava775@yahoo.com,+919163932553,Sales executive,1200000.0,2020-06-21,Medium,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006076,Anvi,Mahajan,1988-05-12,Female,anvi.mahajan139@hotmail.com,+919334353495,Research scientist (physical sciences),800000.0,2021-06-27,Medium,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006077,Bahadurjit,Jhaveri,1988-06-24,Prefer Not to Say,bahadurjit.jhaveri414@hotmail.com,+919172995002,Phytotherapist,500000.0,2017-07-17,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006078,Chakradev,Doctor,1994-04-18,Non-Binary,chakradev.doctor329@gmail.com,+919469882427,Consulting civil engineer,800000.0,2015-01-18,Medium,Blocked,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006079,Aarav,Thakkar,1973-10-14,Female,aarav.thakkar916@hotmail.com,+919476197312,Chiropodist,500000.0,2002-06-14,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006080,Aayush,Dasgupta,1956-02-19,Female,aayush.dasgupta277@hotmail.com,+919779576634,Government social research officer,500000.0,2016-09-21,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006081,Ishaan,Narasimhan,1946-03-29,Prefer Not to Say,ishaan.narasimhan303@outlook.com,+919826680379,Geophysical data processor,3500000.0,1964-07-06,Low,Closed,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006082,Yadavi,Kumar,1981-03-13,Non-Binary,yadavi.kumar302@gmail.com,+919081134482,Marketing executive,500000.0,2000-10-08,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006083,Zaid,Bajwa,1953-07-27,Prefer Not to Say,zaid.bajwa297@hotmail.com,+919640032352,Archaeologist,300000.0,1984-09-20,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006084,Kala,Sani,1985-12-26,Non-Binary,kala.sani235@yahoo.com,+919573744364,Call centre manager,500000.0,2004-12-18,High,Active,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006085,Farhan,Khare,1964-11-24,Male,farhan.khare539@outlook.com,+919788100933,Intelligence analyst,2000000.0,1983-08-30,Low,Dormant,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006086,Nandini,Thaker,1959-02-24,Female,nandini.thaker695@outlook.com,+919798285024,Ship broker,800000.0,2007-08-03,Medium,Blocked,2026-08-03 12:22:13.090040,2026-08-03 12:22:13.090040,Enterprise System
CUST00006087,Maanav,Lad,1996-10-31,Non-Binary,maanav.lad962@outlook.com,+919447560204,Contractor,500000.0,2014-11-11,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006088,Azaan,Bhatnagar,1966-02-23,Male,azaan.bhatnagar162@yahoo.com,+919430249495,Human resources officer,300000.0,2012-02-24,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006089,Yatan,Sen,1978-12-16,Non-Binary,yatan.sen670@hotmail.com,+919392425562,Publishing copy,300000.0,2008-10-09,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006090,Chanchal,Iyer,1962-09-16,Female,chanchal.iyer183@gmail.com,+919148522166,Farm manager,3500000.0,2015-01-20,Low,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006091,Quincy,Khalsa,1988-10-11,Female,quincy.khalsa500@hotmail.com,+919222506266,Historic buildings inspector/conservation officer,300000.0,2023-03-15,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006092,Maanas,Sane,1954-05-03,Prefer Not to Say,maanas.sane929@outlook.com,+919893353775,"Production designer, theatre/television/film",800000.0,2021-07-07,Medium,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006093,Vansha,Nath,1988-03-04,Non-Binary,vansha.nath351@gmail.com,+919025072046,Warden/ranger,800000.0,2015-01-22,Medium,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006094,Omisha,Modi,1980-11-07,Female,omisha.modi20@yahoo.com,+919757054125,Chief Strategy Officer,300000.0,2013-07-21,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006095,Yatin,Patil,1947-07-05,Female,yatin.patil744@outlook.com,+919815263739,Ecologist,800000.0,1982-09-03,Medium,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006096,Waida,Som,1952-11-20,Prefer Not to Say,waida.som435@yahoo.com,+919535034551,"Librarian, academic",300000.0,2021-09-12,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006097,Andrew,Talwar,1964-11-01,Female,andrew.talwar51@yahoo.com,+919355095096,Estate manager/land agent,300000.0,2018-11-01,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006098,Yahvi,Nayar,1979-09-07,Female,yahvi.nayar163@hotmail.com,+919499905276,Animal nutritionist,300000.0,2017-08-01,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006099,Mason,Srivastava,2006-01-14,Female,mason.srivastava656@gmail.com,+919049583486,Copy,800000.0,2026-03-29,Medium,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006100,Anay,Borra,2005-07-08,Non-Binary,anay.borra586@outlook.com,+919871260468,"Editor, magazine features",800000.0,2026-05-04,Medium,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006101,Ojasvi,Wali,2003-12-07,Female,ojasvi.wali962@outlook.com,+919623407244,"Presenter, broadcasting",800000.0,2022-07-21,Medium,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006102,Eesha,Gala,2007-06-25,Female,eesha.gala646@gmail.com,+919988856927,"Copywriter, advertising",3500000.0,2026-01-07,Low,Closed,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006103,Bimala,Srivastava,1998-12-24,Female,bimala.srivastava336@hotmail.com,+919682912694,Veterinary surgeon,500000.0,2020-08-05,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006104,Abha,Savant,1956-08-20,Male,abha.savant233@yahoo.com,+919482298708,"Editor, film/video",300000.0,1993-09-28,High,Blocked,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006105,Anita,Badami,1989-08-24,Male,anita.badami735@outlook.com,+919688505122,"Surveyor, insurance",300000.0,2010-03-29,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006106,Xavier,Solanki,1977-07-05,Male,xavier.solanki437@outlook.com,+919794289878,Claims inspector/assessor,500000.0,2005-01-19,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006107,Amruta,Chacko,1972-06-14,Non-Binary,amruta.chacko470@hotmail.com,+919272004823,Architect,800000.0,2014-11-06,Medium,Dormant,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006108,Anita,Yadav,1996-07-27,Male,anita.yadav908@hotmail.com,+919384466511,Exhibition designer,500000.0,2026-04-06,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006109,Falak,Raj,1971-02-10,Prefer Not to Say,falak.raj270@gmail.com,+919421532179,Medical illustrator,300000.0,1994-05-28,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006110,Megha,Ramaswamy,1989-06-11,Non-Binary,megha.ramaswamy95@hotmail.com,+919445539840,Teaching laboratory technician,500000.0,2009-02-04,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006111,Dayamai,Mall,1965-10-21,Prefer Not to Say,dayamai.mall622@yahoo.com,+919582080697,Health physicist,300000.0,2005-02-17,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006112,Omkaar,Chadha,1997-01-19,Male,omkaar.chadha158@gmail.com,+919579485546,Hydrologist,300000.0,2025-10-07,High,Active,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006113,Neelima,Shan,2008-06-27,Female,neelima.shan285@gmail.com,+919790066723,"Exhibitions officer, museum/gallery",300000.0,2026-07-25,High,Dormant,2026-08-03 12:22:13.091133,2026-08-03 12:22:13.091133,Enterprise System
CUST00006114,Kai,Deshmukh,1978-12-19,Male,kai.deshmukh554@hotmail.com,+919144646144,"Education officer, community",500000.0,2010-10-29,High,Active,2026-08-03 12:22:13.092133,2026-08-03 12:22:13.092133,Enterprise System
CUST00006115,Suhani,Solanki,1973-01-30,Non-Binary,suhani.solanki922@outlook.com,+919890048933,Sales executive,3500000.0,2019-04-22,Low,Active,2026-08-03 12:22:13.092133,2026-08-03 12:22:13.092133,Enterprise System
CUST00006116,Upasna,Viswanathan,1969-08-31,Non-Binary,upasna.viswanathan750@yahoo.com,+919987226496,IT sales professional,500000.0,2004-12-25,High,Active,2026-08-03 12:22:13.092133,2026-08-03 12:22:13.092133,Enterprise System
CUST00006117,Balvan,Nanda,1975-12-13,Prefer Not to Say,balvan.nanda488@gmail.com,+919451593567,"Optician, dispensing",300000.0,2025-07-05,High,Active,2026-08-03 12:22:13.092133,2026-08-03 12:22:13.092133,Enterprise System
CUST00006118,William,Hans,2006-05-29,Non-Binary,william.hans876@hotmail.com,+919284436195,Lawyer,500000.0,2026-04-27,High,Dormant,2026-08-03 12:22:13.092133,2026-08-03 12:22:13.092133,Enterprise System
