customer_id,pan_number,aadhaar_number,pan_verified,aadhaar_verified,address_verified,kyc_status,verification_date
CUST00006060,JPKJW8930W,089108697568,True,True,False,Pending,
CUST00006061,MIKQE6249V,316059783059,False,True,False,Pending,
CUST00006062,VDKSF7157L,022651015748,False,True,False,Pending,
CUST00006063,BOXAG5244L,038247296423,True,False,False,Pending,
CUST00006064,OEMPH4804E,883724774371,True,False,True,Pending,
CUST00006065,YAEBQ7101I,930677851787,True,True,False,Pending,
CUST00006066,YZXMX2093I,332146486477,False,True,False,Pending,
CUST00006067,FXKOG1921O,114866055225,False,True,False,Pending,
CUST00006068,CBSMF4937A,262410086918,False,True,False,Pending,
CUST00006069,LWPEG8877R,046948380954,True,True,False,Pending,
CUST00006070,KVUNQ7906Q,399745791018,True,True,False,Pending,
CUST00006071,BDNIG3136X,289098902783,False,False,False,Pending,
CUST00006072,HNJEL5955F,413569321016,False,True,True,Pending,
CUST00006073,UJFVO6180U,814044005113,False,True,True,Pending,
CUST00006074,ZUSYJ7205I,044461665991,True,True,True,Pending,
CUST00006075,MNXZQ5814Y,131915929150,False,False,False,Pending,
CUST00006076,JTNWD8299E,458734291415,True,True,True,Pending,
CUST00006077,PLMTD6250R,380043661322,False,False,False,Pending,
CUST00006078,ICMIF2135P,187198936290,True,True,False,Pending,
CUST00006079,OPESK2780P,692191849886,False,True,True,Pending,
CUST00006080,CETQG2109Q,954301930040,False,True,False,Pending,
CUST00006081,EEKTE8904P,310543556018,True,True,False,Pending,
CUST00006082,PAIPH2041M,509296043980,True,True,True,Pending,
CUST00006083,CCICJ1518J,218468254949,True,True,True,Pending,
CUST00006084,KOIKR6424L,434091581605,True,True,True,Pending,
CUST00006085,BONPP6141T,090817018458,True,False,False,Pending,
CUST00006086,VVBKN1798T,140689598784,True,True,True,Verified,2015-06-28
CUST00006087,JFQHO8876U,567840167579,True,True,True,Pending,
CUST00006088,LSEVC7211D,981750319432,True,False,False,Pending,
CUST00006089,KESUF4368U,063350943253,True,True,False,Pending,
CUST00006090,GTJLN9480S,916812394186,True,False,False,Pending,
CUST00006091,PDCYE2349I,798111421805,False,False,False,Rejected,2023-10-07
CUST00006092,KAGMQ7171F,295295145527,True,True,False,Pending,
CUST00006093,QZMSG1725N,069038659607,False,True,True,Pending,
CUST00006094,XDXHP2754K,932193793642,True,True,True,Verified,2014-04-17
CUST00006095,RAYWJ7130B,693649872008,False,False,False,Pending,
CUST00006096,OTCOO7288E,700276441457,False,True,True,Pending,
CUST00006097,FSBSR2982Y,275646885407,True,True,True,Pending,
CUST00006098,DEFRQ8808D,115744836475,True,True,True,Pending,
CUST00006099,AEHYS7373B,441877056811,False,True,False,Pending,
CUST00006100,FBQYE9689O,703020960946,False,False,False,Pending,
CUST00006101,OAVSL3249W,910854859212,True,False,False,Pending,
CUST00006102,JHWLK5815R,503129149411,True,True,True,Pending,
CUST00006103,HEGWT2895R,692965336209,True,False,False,Pending,
CUST00006104,ZMWZE6273V,442604028528,True,True,True,Pending,
CUST00006105,ODWDI1196M,282407629342,False,False,True,Pending,
CUST00006106,HLBVR6014H,695809169418,True,True,False,Pending,
CUST00006107,LQNPM7655R,865948024522,False,False,True,Pending,
CUST00006108,QHDFW3399A,901286640842,False,True,True,Pending,
CUST00006109,RLATF5026A,640001895476,False,True,False,Pending,
CUST00006110,NQIMF6725L,660281269761,True,True,False,Pending,
CUST00006111,ZKJEF5971F,713182537429,False,True,True,Pending,
CUST00006112,EDDAJ7764Y,070965187839,False,True,True,Pending,
CUST00006113,EPAYY2751V,478758550235,False,False,False,Pending,
CUST00006114,QINBJ6841G,060212720602,False,True,False,Pending,
CUST00006115,WAXQY7015B,796198188829,False,True,False,Pending,
CUST00006116,REYAB2789Y,022819606391,False,False,True,Pending,
CUST00006117,SOYYX1820Y,386561124255,False,False,False,Pending,
CUST00006118,DEVUG4028T,609895937864,True,True,False,Pending,
CUST00006119,JWMYW3842N,242957452552,True,False,False,Pending,
CUST00006120,GLHPG5866C,279780934276,True,True,True,Pending,
CUST00006121,ZCUNU7370K,996019072336,True,True,True,Pending,
CUST00006122,VOEIM3340T,695787412365,True,False,True,Pending,
CUST00006123,AMUOH3295M,353147831814,True,False,True,Pending,
CUST00006124,YQZSO2785T,438284140323,False,True,False,Pending,
CUST00006125,HIQXO4256X,700429357608,False,True,True,Pending,
CUST00006126,ZDWPB2002U,961257646143,False,True,False,Pending,
CUST00006127,WKQER5049Z,705081783174,False,False,True,Pending,
CUST00006128,VNMRU4387Y,078652048254,False,False,True,Pending,
CUST00006129,MDDMR8383H,750228645189,True,True,True,Verified,2019-03-20
CUST00006130,AIEKL6481Z,233639106134,True,False,False,Pending,
CUST00006131,TRZMV6958K,371566865561,False,True,True,Pending,
CUST00006132,WXLOD6097H,370282162910,True,False,False,Pending,
CUST00006133,ZMUTN7730T,719674612314,True,True,False,Pending,
CUST00006134,YXOHY7792D,195383013470,False,False,False,Pending,
CUST00006135,WZYAP2623N,498855985054,True,False,False,Pending,
CUST00006136,ARQRK5927L,358803782222,True,True,True,Verified,2025-06-17
CUST00006137,RHIXT1852E,219476859344,False,False,True,Pending,
CUST00006138,PBSXH6019E,137583155059,True,True,True,Pending,
CUST00006139,HIDJX8006G,319790289714,False,False,False,Pending,
CUST00006140,CVBVK8626T,903137451375,True,True,False,Pending,
CUST00006141,QVMVU7192K,768766853783,True,True,False,Pending,
CUST00006142,QLXYI6630I,810328018973,True,True,True,Verified,2019-08-02
CUST00006143,XFZSW4445K,955896931778,True,False,False,Pending,
CUST00006144,GJRBJ5524Z,616274680594,True,False,True,Pending,
CUST00006145,JWJPK4885W,146022138773,True,True,True,Pending,
CUST00006146,PFMFL7816F,076915865258,False,False,True,Pending,
CUST00006147,HNBJA6773H,097688290053,False,False,False,Pending,
CUST00006148,KGQMW1175P,478783497337,False,False,False,Pending,
CUST00006149,HRPWK2871O,143429507936,True,True,True,Pending,
CUST00006150,GGNAR1388B,733436294621,True,False,True,Pending,
CUST00006151,SVTSS8220V,421331637262,False,False,True,Pending,
CUST00006152,VCTXQ3972R,721778488780,True,True,False,Pending,
CUST00006153,JGGSX9359D,932221677245,True,False,False,Pending,
CUST00006154,YDYTX9621D,281041295190,True,True,True,Verified,2022-01-08
CUST00006155,JNBEG2129Y,838120209688,False,False,False,Rejected,2018-02-26
CUST00006156,ZUGMS2384Q,003140876237,False,False,True,Pending,
CUST00006157,JQKJU4689D,390681197046,True,True,False,Pending,
CUST00006158,QXVDY6546X,004230494525,True,True,False,Pending,
CUST00006159,ZIRDZ1566M,978404791305,False,True,False,Pending,
CUST00006160,PLWBP6402L,777334567654,False,True,False,Pending,
CUST00006161,NACHL2013D,873386449474,True,True,False,Pending,
CUST00006162,PXGKZ4265D,439693379888,False,True,False,Pending,
CUST00006163,BGDGE1733D,693222104738,True,True,True,Pending,
CUST00006164,VHQBE9360O,061615741000,True,False,True,Pending,
CUST00006165,MQCRU1078M,337819454240,True,True,True,Pending,
CUST00006166,BDGCZ8307Q,995256458628,True,False,True,Pending,
CUST00006167,OTNLA6713S,828652309127,False,False,True,Pending,
CUST00006168,RVQBJ5690L,488005258345,False,True,True,Pending,
CUST00006169,CNVRC9716F,681118218473,False,False,False,Pending,
CUST00006170,COKJZ8352G,187244490696,False,True,True,Pending,
CUST00006171,SFFMF1796U,820768948658,False,True,True,Pending,
CUST00006172,LMZOM9129N,046886559696,True,False,True,Pending,
CUST00006173,HOVND1937F,191128054274,False,True,False,Pending,
CUST00006174,YZOQU1881M,765899253126,False,False,False,Pending,
CUST00006175,DLGAR3707M,597434409054,False,True,True,Pending,
CUST00006176,KFMUS2418B,609138124929,True,False,True,Pending,
CUST00006177,HVELO9471B,672470901458,True,True,True,Pending,
CUST00006178,SVWFK2757H,295505464939,True,True,False,Pending,
CUST00006179,ZUXJY8316B,815475059401,False,False,False,Pending,
CUST00006180,ETBHI8926M,821826812436,False,True,True,Pending,
CUST00006181,MKXJY3889D,554385935519,True,True,True,Pending,
CUST00006182,ZXOLJ2961L,025966271240,False,False,False,Rejected,2020-02-08
CUST00006183,MNHDQ7058G,317165810567,True,False,True,Pending,
CUST00006184,MPSNR6355F,733426812877,True,False,True,Pending,
CUST00006185,GSHNZ5757Z,514796322750,True,False,True,Pending,
CUST00006186,QMRSO5934C,585422012798,False,False,True,Pending,
CUST00006187,KAYXK4346G,252906809070,True,True,True,Pending,
CUST00006188,MDMSU7232W,217300552542,True,False,True,Pending,
CUST00006189,VXGEU7313S,679232661592,False,False,True,Pending,
CUST00006190,DEAHZ6192H,195841085626,True,False,False,Pending,
CUST00006191,NGWBQ6028G,780250781738,True,True,True,Pending,
CUST00006192,LKPXT1527L,509209242777,False,True,True,Pending,
CUST00006193,BAFZQ5036L,421501619644,False,True,True,Pending,
CUST00006194,YJKHV8995C,848726391217,True,True,True,Pending,
CUST00006195,KEAHU8533P,390451781938,True,True,True,Pending,
CUST00006196,TMURF7909K,969097119956,False,False,True,Pending,
CUST00006197,GJOYQ2829F,052166253155,True,False,False,Pending,
CUST00006198,AWINZ9429E,949430825274,False,False,True,Pending,
CUST00006199,KCYVA5839X,212477182951,True,True,False,Pending,
CUST00006200,UMQTB1377H,279445405963,True,False,True,Pending,
CUST00006201,VKUXB9640R,717747656661,False,True,False,Pending,
CUST00006202,HPIYB2639P,861843078723,True,False,True,Pending,
CUST00006203,QQNTY1288X,420930081329,False,False,False,Rejected,2018-04-20
CUST00006204,KSNPZ8214M,610540959284,True,True,False,Pending,
CUST00006205,PMZHE8001O,461023453064,False,False,False,Pending,
CUST00006206,BSIXR8281I,283137748075,True,True,True,Verified,2025-07-29
CUST00006207,ZEVEU7089M,179441086496,False,False,True,Pending,
CUST00006208,CGUSN7745Z,001428144915,True,False,False,Pending,
CUST00006209,BVJGT1133O,703072011267,True,True,True,Pending,
CUST00006210,SWUYZ9551M,051323303434,True,True,False,Pending,
CUST00006211,DHCTI4713N,428643677567,False,False,False,Pending,
CUST00006212,ABDUK8818B,728636455811,False,False,True,Pending,
CUST00006213,GPPIL6487B,850318722186,True,False,False,Pending,
CUST00006214,RQHZQ4976Y,658490141914,False,True,True,Pending,
CUST00006215,WSEJN3470D,943695405477,True,False,True,Pending,
CUST00006216,CQPUG3382Z,720675037090,True,True,True,Verified,2023-07-20
CUST00006217,QNYAC3577V,174048158788,False,True,True,Pending,
CUST00006218,JIPTS7299F,725670403359,True,False,False,Pending,
CUST00006219,EJBRB3867N,205450740431,False,True,False,Pending,
CUST00006220,QVEDC5300O,308336962141,False,False,True,Pending,
CUST00006221,QSXAR5977V,802586321919,True,False,True,Pending,
CUST00006222,EANIB1073J,509696135741,False,False,False,Pending,
CUST00006223,JQEAN2507Q,414012959017,True,True,True,Pending,
CUST00006224,YADAA1228W,306164088633,False,True,True,Pending,
CUST00006225,NOFOG8696U,993309828478,False,False,True,Pending,
CUST00006226,QVZYB4313I,810884918555,False,True,False,Pending,
CUST00006227,MHKZH7424F,394009907336,True,True,True,Pending,
CUST00006228,FMIHN5594N,709982876323,False,True,False,Pending,
CUST00006229,OFTCR9978D,045158803424,False,True,False,Pending,
CUST00006230,TTKZI6181I,206676790130,False,True,False,Pending,
CUST00006231,ATQIL7855M,885252282410,False,True,False,Pending,
CUST00006232,FQNFY3049E,993677811674,False,True,True,Pending,
CUST00006233,MJATZ4230I,877560855748,False,False,False,Pending,
CUST00006234,EGMDU8225X,545068406986,False,False,True,Pending,
CUST00006235,VUMIB2371I,284496053292,False,True,True,Pending,
CUST00006236,DZXDY1355M,339695093146,False,True,False,Pending,
CUST00006237,YHTDN6921O,006143696984,False,True,True,Pending,
CUST00006238,QTNPS2019W,320915077938,True,True,False,Pending,
CUST00006239,PWJOX3957V,021979216695,True,False,False,Pending,
CUST00006240,RXAHS1427B,314170294219,True,False,False,Pending,
CUST00006241,TQLLV7558B,736718984502,True,False,True,Pending,
CUST00006242,PGGKD9582S,618250613597,True,False,False,Pending,
CUST00006243,ZMFAX6450D,999463385789,False,True,True,Pending,
CUST00006244,ECOMS5138I,385984952593,True,True,True,Pending,
CUST00006245,YLRUF9512F,404106987324,True,False,True,Pending,
CUST00006246,SEXXH4055X,728259519470,False,False,True,Pending,
CUST00006247,WYHBI1517A,663950681187,True,True,False,Pending,
CUST00006248,IQZVS9309W,808828707970,False,False,True,Pending,
CUST00006249,TMICV1230D,615931909627,False,True,True,Pending,
CUST00006250,BCFJX2199Z,349534570031,False,True,False,Pending,
CUST00006251,WCOGS4774M,856339820543,False,False,True,Pending,
CUST00006252,KIXYN7563D,441794700363,True,False,False,Pending,
CUST00006253,QOAOA4584S,744457931429,False,False,True,Pending,
CUST00006254,WBYPY3866N,587474502941,False,True,True,Pending,
CUST00006255,OSHBA8788S,524747661571,True,False,False,Pending,
CUST00006256,BILFG6728Z,803614810757,True,False,True,Pending,
CUST00006257,XQFJD2221Y,376638821377,True,True,True,Verified,2024-12-16
CUST00006258,CBIJU7160R,373384879094,True,True,False,Pending,
CUST00006259,OIESQ5293Y,648105079219,False,True,True,Pending,
CUST00006260,AAXPW2160J,093928188065,False,True,False,Pending,
CUST00006261,CEMHO7218B,935929424425,True,False,True,Pending,
CUST00006262,CLGJS8731N,109863899185,False,True,False,Pending,
CUST00006263,GGTYJ1280W,047146359487,False,True,True,Pending,
CUST00006264,IIISQ8654Q,749800927756,False,True,True,Pending,
CUST00006265,KRYXT4427R,635229257783,False,True,True,Pending,
CUST00006266,DMSXK3584G,737517404192,True,False,False,Pending,
CUST00006267,CXDKD8595J,590742980916,True,False,True,Pending,
CUST00006268,SXXPR5708X,690918529466,False,False,False,Rejected,2026-02-12
CUST00006269,OEKIZ7057A,720584159268,False,True,True,Pending,
CUST00006270,QGLFA9688T,305802667718,False,False,True,Pending,
CUST00006271,IUCPY1032R,498316977453,False,False,True,Pending,
CUST00006272,YTQAJ7716Q,281430507296,True,False,False,Pending,
CUST00006273,TAMIN6022V,849721296580,False,False,False,Pending,
CUST00006274,LJLJO9552S,510784863614,True,True,True,Verified,2015-10-28
CUST00006275,VYXMZ3454T,438359051352,True,True,True,Verified,2026-04-11
CUST00006276,XLJIJ9286B,013443604834,False,False,True,Pending,
CUST00006277,ZJOQS6581W,205290179240,True,False,True,Pending,
CUST00006278,FBUXZ2504L,604279916234,True,False,True,Pending,
CUST00006279,DAWAN5972C,413646093364,True,True,True,Pending,
CUST00006280,VRTJP5557G,936769266629,False,False,False,Pending,
CUST00006281,NZSLQ1390H,027664759470,True,True,False,Pending,
CUST00006282,YJMOO5233O,297515450419,True,False,False,Pending,
CUST00006283,AUQCH4172D,222887297041,True,True,False,Pending,
CUST00006284,ROSFP3402T,292892932379,False,False,True,Pending,
CUST00006285,PRBRD6130Z,431695789354,True,False,False,Pending,
CUST00006286,BDCRK8783M,032745103892,False,True,False,Pending,
CUST00006287,OEOKL9190Q,180932460223,False,True,False,Pending,
CUST00006288,HNAQN1014Z,932974873247,False,False,True,Pending,
CUST00006289,COJNE3973P,112201348943,True,True,False,Pending,
CUST00006290,ZTPZJ4292R,764496863231,False,False,False,Pending,
CUST00006291,PHHYC9707Z,338550834836,False,True,True,Pending,
CUST00006292,KCGUR4772K,343417413072,True,False,False,Pending,
CUST00006293,XYKEW3663L,765659031578,True,True,True,Pending,
CUST00006294,NUYIM3829V,450075773324,True,True,True,Pending,
CUST00006295,XLJAK8668A,978068302630,False,True,True,Pending,
CUST00006296,LZYZF9026H,917714421011,False,False,True,Pending,
CUST00006297,DGIVD6548W,131932034783,False,False,False,Pending,
CUST00006298,DLIIA2730T,100181650876,False,False,True,Pending,
CUST00006299,WMIRV2318T,101701269762,True,True,False,Pending,
CUST00006300,FXZGK9527F,735774005219,True,False,True,Pending,
CUST00006301,IGCNJ2970E,534302360145,True,True,False,Pending,
CUST00006302,YZBHY1671K,083735477683,False,True,False,Pending,
CUST00006303,EDANF2267J,213748214403,True,False,False,Pending,
CUST00006304,SBLZQ3192F,213145702974,True,True,False,Pending,
CUST00006305,UHKYH9691L,726847122756,False,True,True,Pending,
CUST00006306,TXOSE2623Y,215513741577,False,True,False,Pending,
CUST00006307,VQFVQ3802B,844397029283,True,True,False,Pending,
CUST00006308,GTAHQ1342T,107414096512,True,True,False,Pending,
CUST00006309,AFAKI9685X,813855370795,True,False,False,Pending,
CUST00006310,EPLDY1394M,778011708845,False,False,True,Pending,
CUST00006311,LKLHE6210Y,380429486925,False,False,True,Pending,
CUST00006312,XMZDT2045S,982649801602,False,True,True,Pending,
CUST00006313,QLVQZ5431D,936757603873,False,True,True,Pending,
CUST00006314,CNGIC3751S,996994778569,True,True,False,Pending,
CUST00006315,QRNKY9228G,048733194668,False,True,True,Pending,
CUST00006316,IPDQT1964J,173057569491,False,True,False,Pending,
CUST00006317,VSZAE4924P,623515358100,False,True,True,Pending,
CUST00006318,LHGTX9405O,036921855413,True,True,False,Pending,
CUST00006319,SBULJ8868Y,526213013707,True,False,True,Pending,
CUST00006320,NJIMF3517K,330128316635,True,True,True,Pending,
CUST00006321,FTQED3233O,140127846077,True,True,False,Pending,
CUST00006322,KNZQZ1859L,303480515953,False,False,True,Pending,
CUST00006323,OEPGQ2293Z,096059788556,True,True,True,Pending,
CUST00006324,NVLAF9657M,489089821399,False,True,True,Pending,
CUST00006325,FMLDU3507N,633981389735,True,False,False,Pending,
CUST00006326,GDVNB5051L,316651857566,True,False,False,Pending,
CUST00006327,IMQPG3397Z,506176713293,True,True,True,Pending,
CUST00006328,OROCP7898G,033121464151,False,False,True,Pending,
CUST00006329,CRONS5497T,235201646209,True,True,False,Pending,
CUST00006330,RIMHA7610S,135364707911,True,True,True,Pending,
CUST00006331,JCUKU3068E,604487597691,True,True,True,Pending,
CUST00006332,NUOGG4559S,224954726643,True,True,True,Verified,1989-04-25
CUST00006333,ZIYJC5639Q,883522586662,True,False,False,Pending,
CUST00006334,GJPIV5935Z,849789875585,False,False,False,Pending,
CUST00006335,TRMPC9939P,467970253859,True,False,True,Pending,
CUST00006336,XLUAF3177N,687304523648,False,True,True,Pending,
CUST00006337,DGWSM5915P,839169621298,True,True,True,Verified,2023-08-10
CUST00006338,IZZRK2665M,783991360178,True,True,True,Pending,
CUST00006339,MLIDB5725A,023250308023,True,False,False,Pending,
CUST00006340,SUFXO7042M,405679352481,True,False,True,Pending,
CUST00006341,HZHUA1442I,858968385426,False,True,False,Pending,
CUST00006342,UFAIR3972E,763895202315,True,False,True,Pending,
CUST00006343,OFOLR7364B,580555467292,False,False,True,Pending,
CUST00006344,YWEIG7404F,776818225581,False,False,True,Pending,
CUST00006345,FHVMF1188O,539358804595,False,False,True,Pending,
CUST00006346,LNISY6719Y,135004012238,True,False,False,Pending,
CUST00006347,QQFYB3108N,205705951904,True,True,True,Pending,
CUST00006348,IQUPV8808B,770914560599,True,True,False,Pending,
CUST00006349,JKRTC9532L,518768474851,False,False,True,Pending,
CUST00006350,TWYDP8374F,614862984022,True,True,True,Pending,
CUST00006351,OZDED2630E,204056886052,False,False,False,Rejected,2026-04-23
CUST00006352,DZBVN8529I,691857134128,True,True,True,Pending,
CUST00006353,PMBAX1156K,736697332159,True,False,True,Pending,
CUST00006354,ZKYAQ9610P,605756493058,False,True,False,Pending,
CUST00006355,LOOQV9008M,525196472966,False,False,True,Pending,
CUST00006356,DPVET5781K,486592055967,False,True,False,Pending,
CUST00006357,QIRBV2650K,624211787484,True,True,True,Verified,2015-07-19
CUST00006358,IUNHK4896Y,851974729005,False,False,False,Pending,
CUST00006359,NTPOV1653M,228903232447,False,False,True,Pending,
CUST00006360,DRGUG3832I,736990574872,False,False,True,Pending,
CUST00006361,GAGKU1957B,434050769722,False,True,False,Pending,
CUST00006362,UNXQH1507M,887027087154,True,True,True,Pending,
CUST00006363,GVWTH3101G,843980871918,True,True,True,Pending,
CUST00006364,XEUHC4582H,857396623079,True,True,False,Pending,
CUST00006365,OCCKY9773D,411773155813,True,True,False,Pending,
CUST00006366,KCVRB8084R,791260827996,True,False,True,Pending,
CUST00006367,SIRFM7811F,977091605366,False,False,True,Pending,
CUST00006368,NZPHC7920M,870578769686,False,True,False,Pending,
CUST00006369,ZTGUX4678R,500871054042,True,False,False,Pending,
CUST00006370,HYEMN9367G,049767001976,False,False,True,Pending,
CUST00006371,WKEIH7115M,854516445556,True,False,True,Pending,
CUST00006372,ZPCHZ7497U,485151494561,False,False,True,Pending,
CUST00006373,JFQNS1627Y,333666195939,False,True,True,Pending,
CUST00006374,NMAVY4246K,480820108173,True,False,True,Pending,
CUST00006375,IZGLZ1360R,633190804537,True,False,False,Pending,
CUST00006376,MCOYY3614I,276295953764,True,True,True,Pending,
CUST00006377,FCYFU1944U,990700614184,True,True,False,Pending,
CUST00006378,UEZDD5572C,405474966707,False,False,False,Pending,
CUST00006379,QSKOF6393I,425733721049,True,False,False,Pending,
CUST00006380,GGWBW9156L,565878448633,True,False,True,Pending,
CUST00006381,JEDZW3107Y,889560620202,True,True,True,Verified,2025-12-27
CUST00006382,AGMXJ6435K,857461944175,True,True,True,Verified,2025-06-10
CUST00006383,AXHMJ6363V,480505106350,False,True,True,Pending,
CUST00006384,FMRIM4020G,507998410015,True,True,True,Pending,
CUST00006385,WVMBJ4045G,298740866053,False,False,False,Pending,
CUST00006386,MFTJU9954Y,351461620227,False,False,False,Rejected,2018-02-09
CUST00006387,QYZVL4232L,836892550279,True,True,True,Pending,
CUST00006388,LSORM9719N,801652940353,True,True,True,Verified,2025-09-06
CUST00006389,PXYYT3433X,560473939136,False,True,True,Pending,
CUST00006390,JKJBQ8705D,261748889374,False,True,True,Pending,
CUST00006391,PEYGY5610R,407290054341,True,True,True,Verified,2025-04-18
CUST00006392,RXWSE4208B,148812065225,True,False,False,Pending,
CUST00006393,RUARR1357Y,339415174005,True,True,True,Pending,
CUST00006394,HMHXW7995Y,381932308465,True,True,True,Verified,2026-03-24
CUST00006395,IKTTJ3705L,735433835450,True,True,True,Verified,2009-03-28
CUST00006396,UXSNI2724K,102413200285,True,False,True,Pending,
CUST00006397,SWLCP6617X,862060829338,True,False,True,Pending,
CUST00006398,WZPLS9118H,770290609353,True,True,False,Pending,
CUST00006399,FJGWH3463A,012656781743,True,False,True,Pending,
CUST00006400,HTOYG4098T,881661959259,True,True,True,Pending,
CUST00006401,JUNVV9804N,198042886234,False,False,False,Pending,
CUST00006402,DPDTA7433J,766254745124,False,False,True,Pending,
CUST00006403,XOYGI6851O,925045931780,True,False,False,Pending,
CUST00006404,TBSXQ7702D,410872223216,True,True,False,Pending,
CUST00006405,AUYQW6778J,685934555991,False,False,True,Pending,
CUST00006406,ZMRSG5348H,510352741858,True,True,False,Pending,
CUST00006407,KRYET3274H,266372697814,False,False,False,Pending,
CUST00006408,GOUEV9650B,630111999029,True,True,True,Pending,
CUST00006409,ECTYM7006R,613332138352,False,True,True,Pending,
CUST00006410,BGSVV5246W,573488459700,True,False,True,Pending,
CUST00006411,DPYKE6510K,489001837473,False,True,False,Pending,
CUST00006412,RVOAB6555W,999379801809,True,True,False,Pending,
CUST00006413,XCDSK5581S,117421210281,True,False,True,Pending,
CUST00006414,ERVQX8718O,544153737405,True,True,True,Pending,
CUST00006415,ACNNR2848X,078205278722,False,False,False,Rejected,2015-06-22
CUST00006416,WHWAF6249D,994785052138,False,True,True,Pending,
CUST00006417,SAGQZ9643T,992087550994,True,True,False,Pending,
CUST00006418,EEVPV2800A,177563809263,False,False,False,Pending,
CUST00006419,NNVSR1454T,417063771731,False,True,False,Pending,
CUST00006420,JWMXD6297Z,740732623907,False,False,True,Pending,
CUST00006421,WWZKF3976W,181016315604,False,True,True,Pending,
CUST00006422,OFFVE7643C,610693970264,True,True,True,Pending,
CUST00006423,AJUVP2693P,082848369424,True,True,False,Pending,
CUST00006424,WXBUB9973X,009618760161,False,True,False,Pending,
CUST00006425,MLGKL7973S,527862208838,True,True,True,Pending,
