address_id,customer_id,address_type,address_line1,address_line2,city,state,postal_code,country,is_current,effective_date,expiry_date
ADDR00007538,CUST00006013,Home,234 Gara Circle,Near Metro Station,NABARANGPUR,ODISHA,764085,India,True,2024-07-21,
ADDR00007539,CUST00006014,Office,H.No. 33 Deshpande Street,Near Bus Stand,MURSHIDABAD,WEST BENGAL,742151,India,True,2025-04-26,
ADDR00007540,CUST00006015,Office,H.No. 45 Iyengar Road,,CHHOTAUDEPUR,GUJARAT,391170,India,True,2026-06-21,
ADDR00007541,CUST00006016,Home,84 Gole Marg,Near Bus Stand,PATHANKOT,PUNJAB,145029,India,True,2005-08-13,
ADDR00007542,CUST00006017,Home,93/155 Raju Road,Suite 36,CHENNAI,TAMIL NADU,600088,India,True,2026-04-30,
ADDR00007543,CUST00006018,Home,H.No. 18 Chokshi,Near Bus Stand,MYSURU,KARNATAKA,571118,India,True,2025-03-12,
ADDR00007544,CUST00006019,Office,H.No. 892 Munshi Marg,Opposite City Mall,RANGA REDDY,TELANGANA,500077,India,True,2026-08-02,
ADDR00007545,CUST00006020,Mailing,13/686 Sarin Road,Floor 13,RATNAGIRI,MAHARASHTRA,415628,India,True,2025-03-02,
ADDR00007546,CUST00006021,Office,84/76 Dhawan Ganj,,ERNAKULAM,KERALA,682023,India,True,2026-08-02,
ADDR00007547,CUST00006021,Mailing,050 Rao Path,Opposite City Mall,Y.S.R.,ANDHRA PRADESH,516001,India,False,2026-06-24,2026-07-25
ADDR00007548,CUST00006022,Permanent,H.No. 42 Sangha Chowk,Suite 42,PUNE,MAHARASHTRA,413105,India,True,2005-02-21,
ADDR00007549,CUST00006023,Office,H.No. 16 D’Alia Ganj,Apartment 201,PURBI CHAMPARAN,BIHAR,845432,India,True,2020-07-13,
ADDR00007550,CUST00006024,Home,10/917 Wable,Floor 7,NADIA,WEST BENGAL,741101,India,True,2006-06-08,
ADDR00007551,CUST00006025,Permanent,H.No. 62 Chada Street,Apartment 426,BHADRAK,ODISHA,756101,India,True,2000-10-16,
ADDR00007552,CUST00006026,Office,69/42 Bakshi Marg,Flat 60,PERAMBALUR,TAMIL NADU,621212,India,True,2020-02-07,
ADDR00007553,CUST00006027,Permanent,66 Singh Street,Near Bus Stand,BELAGAVI,KARNATAKA,591124,India,True,2009-10-30,
ADDR00007554,CUST00006028,Permanent,H.No. 563 Char Path,Floor 15,SANGAREDDY,TELANGANA,502314,India,True,2024-03-06,
ADDR00007555,CUST00006029,Office,29/535 Mital Zila,Opposite City Mall,ANAND,GUJARAT,387530,India,True,1999-11-09,
ADDR00007556,CUST00006030,Permanent,H.No. 86 Dasgupta Street,,MOKOKCHUNG,NAGALAND,798613,India,True,1982-10-25,
ADDR00007557,CUST00006031,Permanent,H.No. 22 Rana Chowk,,CACHAR,ASSAM,788009,India,True,2026-04-23,
ADDR00007558,CUST00006032,Home,47 Mistry Path,Flat 163,RAJKOT,GUJARAT,360440,India,True,2024-11-09,
ADDR00007559,CUST00006033,Permanent,21 Sachar Circle,Apartment 419,ALAPPUZHA,KERALA,690503,India,True,2021-08-01,
ADDR00007560,CUST00006034,Office,57 Kalita Chowk,Apartment 268,AHMADABAD,GUJARAT,380050,India,True,2019-04-12,
ADDR00007561,CUST00006034,Permanent,93/920 Kannan Circle,Suite 5,CUDDALORE,TAMIL NADU,607006,India,False,2025-07-22,2026-01-07
ADDR00007562,CUST00006035,Mailing,H.No. 01 Yohannan Chowk,Near Bus Stand,MADHUBANI,BIHAR,847213,India,True,2026-07-27,
ADDR00007563,CUST00006036,Permanent,H.No. 62 Gulati Road,Near Metro Station,JHANSI,UTTAR PRADESH,284003,India,True,2003-06-27,
ADDR00007564,CUST00006036,Office,H.No. 17 Sen Nagar,Opposite City Mall,ETAH,UTTAR PRADESH,207302,India,False,2005-03-13,2013-09-14
ADDR00007565,CUST00006037,Home,H.No. 87 Sarin Marg,Floor 7,BALLIA,UTTAR PRADESH,277502,India,True,2026-04-27,
ADDR00007566,CUST00006038,Permanent,610 Shah Zila,,BARPETA,ASSAM,781305,India,True,2014-11-29,
ADDR00007567,CUST00006038,Home,40/12 Nadig Path,,AURANGABAD,MAHARASHTRA,423702,India,False,2025-01-04,2025-07-06
ADDR00007568,CUST00006039,Office,38/767 Dutt,Opposite City Mall,BELAGAVI,KARNATAKA,591108,India,True,2016-03-31,
ADDR00007569,CUST00006040,Office,60/033 Pillay Path,,PUNE,MAHARASHTRA,411008,India,True,2024-09-02,
ADDR00007570,CUST00006040,Permanent,74/199 Lala Street,Near Metro Station,UNNAO,UTTAR PRADESH,209841,India,False,2012-08-16,2013-06-17
ADDR00007571,CUST00006041,Mailing,25 Naik Street,Opposite City Mall,JEHANABAD,BIHAR,804418,India,True,2018-03-26,
ADDR00007572,CUST00006042,Permanent,40 Sibal Path,Near Bus Stand,HOOGHLY,WEST BENGAL,712612,India,True,2026-02-12,
ADDR00007573,CUST00006042,Office,H.No. 741 Dada Street,Suite 8,KOLHAPUR,MAHARASHTRA,416122,India,False,2025-04-07,2026-01-11
ADDR00007574,CUST00006043,Mailing,H.No. 806 Thaker Path,Suite 18,PURNIA,BIHAR,854303,India,True,2020-12-20,
ADDR00007575,CUST00006044,Home,536 Goel,,THIRUVANANTHAPURAM,KERALA,695132,India,True,2016-09-22,
ADDR00007576,CUST00006045,Office,53/90 Sheth Zila,Suite 18,JABALPUR,MADHYA PRADESH,482008,India,True,2026-08-02,
ADDR00007577,CUST00006045,Mailing,295 Suri Ganj,Suite 29,SIVAGANGA,TAMIL NADU,630553,India,False,2026-07-31,2026-08-02
ADDR00007578,CUST00006046,Home,95/35 Tripathi Zila,Apartment 399,JHUNJHUNU,RAJASTHAN,333010,India,True,2026-06-28,
ADDR00007579,CUST00006047,Permanent,564 Bhargava Street,Floor 13,BARABANKI,UTTAR PRADESH,225119,India,True,2015-01-15,
ADDR00007580,CUST00006048,Office,205 Bath,,JHUNJHUNU,RAJASTHAN,331025,India,True,2022-05-20,
ADDR00007581,CUST00006049,Home,H.No. 26 Sehgal Path,Near Bus Stand,KALLAKURICHI,TAMIL NADU,606202,India,True,2025-05-18,
ADDR00007582,CUST00006049,Office,61 Misra Ganj,Near Bus Stand,LUDHIANA,PUNJAB,141102,India,False,2025-02-16,2026-02-26
ADDR00007583,CUST00006050,Home,H.No. 381 Merchant Street,,BHADRAK,ODISHA,756123,India,True,2023-06-02,
ADDR00007584,CUST00006051,Mailing,67/99 Kamdar Ganj,,OSMANABAD,MAHARASHTRA,413525,India,True,2010-06-19,
ADDR00007585,CUST00006052,Office,H.No. 435 Talwar Street,,RANCHI,JHARKHAND,834012,India,True,2026-06-15,
ADDR00007586,CUST00006052,Home,544 Raval Marg,,PALGHAR,MAHARASHTRA,401607,India,False,2026-06-15,2026-06-18
ADDR00007587,CUST00006053,Mailing,44/09 Rastogi Chowk,Suite 22,THANJAVUR,TAMIL NADU,614614,India,True,2002-04-01,
ADDR00007588,CUST00006054,Home,56/15 Barman Zila,Opposite City Mall,UDHAMPUR,JAMMU AND KASHMIR,184121,India,True,2025-02-14,
ADDR00007589,CUST00006055,Mailing,89/284 Tiwari Road,,ROHTAK,HARYANA,124412,India,True,2026-03-23,
ADDR00007590,CUST00006056,Office,64/120 Kibe Chowk,Suite 30,SONBHADRA,UTTAR PRADESH,231210,India,True,2025-12-31,
ADDR00007591,CUST00006057,Home,541 Chadha Circle,,THANE,MAHARASHTRA,421506,India,True,2023-03-15,
ADDR00007592,CUST00006058,Office,54 Bhakta Ganj,Near Bus Stand,SIVASAGAR,ASSAM,785687,India,True,1990-12-28,
ADDR00007593,CUST00006058,Home,90/574 Chaudhari Chowk,Suite 45,PALAKKAD,KERALA,678621,India,False,2004-06-17,2017-11-09
ADDR00007594,CUST00006059,Permanent,25/58 Salvi Ganj,,SERCHHIP,MIZORAM,796161,India,True,2026-06-15,
ADDR00007595,CUST00006060,Permanent,H.No. 603 Bhargava Zila,Suite 27,MUMBAI,MAHARASHTRA,400022,India,True,1983-10-24,
ADDR00007596,CUST00006061,Home,42/01 Bhat,Opposite City Mall,TUTICORIN,TAMIL NADU,628653,India,True,2024-06-04,
ADDR00007597,CUST00006061,Home,289 Vala Road,Apartment 118,JALORE,RAJASTHAN,343021,India,False,2013-12-16,2017-09-18
ADDR00007598,CUST00006062,Mailing,85 Prakash Road,Suite 1,SATARA,MAHARASHTRA,415114,India,True,2023-03-20,
ADDR00007599,CUST00006063,Home,H.No. 070 Sathe Path,Near Bus Stand,CHITRADURGA,KARNATAKA,577538,India,True,2023-09-09,
ADDR00007600,CUST00006063,Mailing,46 Salvi Road,Apartment 304,MURSHIDABAD,WEST BENGAL,742133,India,False,2023-10-29,2025-07-24
ADDR00007601,CUST00006064,Permanent,55/183 Dash Ganj,Opposite City Mall,ANAND,GUJARAT,388110,India,True,2019-08-17,
ADDR00007602,CUST00006065,Permanent,H.No. 812 Wable Road,,THRISSUR,KERALA,680721,India,True,2019-09-10,
ADDR00007603,CUST00006065,Home,H.No. 013 Garg Marg,,LUDHIANA,PUNJAB,141010,India,False,2019-05-14,2023-11-15
ADDR00007604,CUST00006066,Home,985 Natt Nagar,Floor 18,BELAGAVI,KARNATAKA,591303,India,True,2011-10-23,
ADDR00007605,CUST00006067,Office,H.No. 860 Bains Path,,HOWRAH,WEST BENGAL,711115,India,True,2024-05-23,
ADDR00007606,CUST00006067,Home,54 Tak Street,Near Metro Station,INDORE,MADHYA PRADESH,452011,India,False,2022-11-29,2024-05-24
ADDR00007607,CUST00006068,Home,H.No. 289 Doctor Circle,Flat 194,ANANTAPUR,ANDHRA PRADESH,515154,India,True,2007-08-27,
ADDR00007608,CUST00006069,Home,055 Wali Ganj,Near Bus Stand,DHARWAD,KARNATAKA,580114,India,True,2018-12-08,
ADDR00007609,CUST00006070,Home,30/034 Devi Street,Suite 42,MAYILADUTHURAI,TAMIL NADU,609312,India,True,2024-08-21,
ADDR00007610,CUST00006070,Mailing,92 Lata Chowk,Suite 20,Jagitial,TELANGANA,505450,India,False,2024-12-09,2025-04-09
ADDR00007611,CUST00006071,Home,95/692 Balay Circle,Flat 120,PRAKASAM,ANDHRA PRADESH,523367,India,True,2007-04-22,
ADDR00007612,CUST00006072,Permanent,85/40 Peri Marg,,BALLARI,KARNATAKA,583105,India,True,1998-07-20,
ADDR00007613,CUST00006073,Office,H.No. 613 Solanki Circle,Near Metro Station,HOOGHLY,WEST BENGAL,712402,India,True,2024-08-20,
ADDR00007614,CUST00006074,Office,545 Salvi Chowk,Opposite City Mall,MATHURA,UTTAR PRADESH,281406,India,True,2022-01-11,
ADDR00007615,CUST00006074,Office,H.No. 88 Chauhan Chowk,Opposite City Mall,SRIKAKULAM,ANDHRA PRADESH,532461,India,False,2013-09-15,2025-11-11
ADDR00007616,CUST00006075,Permanent,H.No. 73 Brahmbhatt Street,,ANANTAPUR,ANDHRA PRADESH,515631,India,True,2025-10-07,
ADDR00007617,CUST00006075,Office,H.No. 17 Prasad Path,Apartment 245,DIBRUGARH,ASSAM,786621,India,False,2020-09-21,2023-03-29
ADDR00007618,CUST00006076,Mailing,15/52 Bora Circle,Opposite City Mall,TINSUKIA,ASSAM,786601,India,True,2025-06-23,
ADDR00007619,CUST00006077,Office,350 Nayak Road,,MAYURBHANJ,ODISHA,757077,India,True,2026-06-11,
ADDR00007620,CUST00006078,Home,74/36 Ganguly Ganj,Apartment 432,HASSAN,KARNATAKA,573215,India,True,2026-02-23,
ADDR00007621,CUST00006079,Permanent,H.No. 273 Mannan Path,Near Bus Stand,24 PARAGANAS NORTH,WEST BENGAL,700059,India,True,2007-02-25,
ADDR00007622,CUST00006080,Mailing,H.No. 462 Bora Circle,Flat 23,GOALPARA,ASSAM,783130,India,True,2019-08-14,
ADDR00007623,CUST00006081,Home,001 Chand Road,Opposite City Mall,PURBA BARDHAMAN,WEST BENGAL,713152,India,True,2014-11-27,
ADDR00007624,CUST00006082,Permanent,803 Acharya Path,,SITAPUR,UTTAR PRADESH,262721,India,True,2012-08-24,
ADDR00007625,CUST00006083,Home,01/878 Ramanathan Zila,Near Metro Station,DEHRADUN,UTTARAKHAND,249204,India,True,1991-07-28,
ADDR00007626,CUST00006084,Permanent,06 Varty Street,,MEDINIPUR EAST,WEST BENGAL,721427,India,True,2023-11-11,
ADDR00007627,CUST00006084,Home,26 Varma Ganj,,JAUNPUR,UTTAR PRADESH,222165,India,False,2006-11-30,2010-04-27
ADDR00007628,CUST00006085,Permanent,34/57 Wason Path,Flat 207,RATNAGIRI,MAHARASHTRA,415634,India,True,1993-01-15,
ADDR00007629,CUST00006086,Office,H.No. 297 Tiwari Nagar,Flat 83,AYODHYA,UTTAR PRADESH,224234,India,True,2012-11-24,
ADDR00007630,CUST00006086,Home,362 Varma Path,Near Metro Station,PALI,RAJASTHAN,306116,India,False,2017-07-15,2018-08-14
ADDR00007631,CUST00006087,Permanent,H.No. 255 Bhalla Road,,KOTTAYAM,KERALA,686545,India,True,2017-05-12,
ADDR00007632,CUST00006088,Office,H.No. 41 Padmanabhan Street,,SOLAPUR,MAHARASHTRA,413302,India,True,2025-06-12,
ADDR00007633,CUST00006089,Mailing,32/73 Seth Ganj,,THIRUVARUR,TAMIL NADU,610206,India,True,2009-11-03,
ADDR00007634,CUST00006089,Office,45/726 Ganesan,Opposite City Mall,AHMADABAD,GUJARAT,380016,India,False,2010-10-10,2013-10-27
ADDR00007635,CUST00006090,Office,49/032 Khanna Zila,Flat 259,MEDAK,TELANGANA,531149,India,True,2019-04-18,
ADDR00007636,CUST00006091,Home,H.No. 62 Chatterjee Street,Near Metro Station,SIDDIPET,TELANGANA,505528,India,True,2024-03-08,
ADDR00007637,CUST00006092,Mailing,10/16 Sani Chowk,Near Bus Stand,CHENNAI,TAMIL NADU,600019,India,True,2025-08-17,
ADDR00007638,CUST00006093,Office,H.No. 707 Raval Zila,,KURNOOL,ANDHRA PRADESH,518593,India,True,2018-03-16,
ADDR00007639,CUST00006093,Mailing,645 Khalsa Road,Opposite City Mall,SOLAPUR,MAHARASHTRA,413007,India,False,2016-10-23,2020-03-20
ADDR00007640,CUST00006094,Permanent,H.No. 70 Sodhi,Near Metro Station,GIRIDIH,JHARKHAND,815317,India,True,2021-06-03,
ADDR00007641,CUST00006095,Permanent,H.No. 389 Prabhu Chowk,,WEST SIANG,ARUNACHAL PRADESH,791001,India,True,1995-08-02,
ADDR00007642,CUST00006096,Permanent,H.No. 35 Kapadia Zila,Opposite City Mall,MANDLA,MADHYA PRADESH,481776,India,True,2023-06-28,
ADDR00007643,CUST00006097,Home,H.No. 30 Borah,Suite 12,Mulugu,TELANGANA,506343,India,True,2020-07-17,
ADDR00007644,CUST00006097,Mailing,01 Mammen Circle,Opposite City Mall,WEST GODAVARI,ANDHRA PRADESH,534442,India,False,2020-02-09,2021-06-24
ADDR00007645,CUST00006098,Mailing,01 Ratti Road,,PUDUKKOTTAI,TAMIL NADU,614622,India,True,2023-03-24,
ADDR00007646,CUST00006099,Office,31/084 Rout Path,Apartment 236,GUNTUR,ANDHRA PRADESH,522612,India,True,2026-07-19,
ADDR00007647,CUST00006100,Office,521 Parmar Street,Floor 19,SANGLI,MAHARASHTRA,415307,India,True,2026-06-14,
ADDR00007648,CUST00006101,Mailing,546 Varghese Chowk,Near Bus Stand,EAST KHASI HILLS,MEGHALAYA,793115,India,True,2025-11-23,
ADDR00007649,CUST00006102,Permanent,H.No. 75 Prasad Road,Apartment 330,ERODE,TAMIL NADU,638009,India,True,2026-03-03,
ADDR00007650,CUST00006102,Mailing,20/787 Master Zila,Flat 291,UDUPI,KARNATAKA,576112,India,False,2026-05-23,2026-05-24
ADDR00007651,CUST00006103,Permanent,57/449 Puri Zila,,SUNDARGARH,ODISHA,770034,India,True,2020-09-27,
ADDR00007652,CUST00006104,Mailing,H.No. 565 Keer Zila,Apartment 254,KOLAR,KARNATAKA,563161,India,True,2023-08-20,
ADDR00007653,CUST00006105,Permanent,60/291 Mutti Nagar,,DHARWAD,KARNATAKA,581117,India,True,2016-06-23,
ADDR00007654,CUST00006106,Permanent,H.No. 71 Acharya Zila,,KARGIL,LADAKH,194103,India,True,2011-03-16,
ADDR00007655,CUST00006106,Permanent,H.No. 00 Oza Chowk,,Y.S.R.,ANDHRA PRADESH,516105,India,False,2007-03-31,2016-12-16
ADDR00007656,CUST00006107,Mailing,H.No. 46 Sathe Marg,Suite 31,NALANDA,BIHAR,803120,India,True,2021-07-18,
ADDR00007657,CUST00006107,Office,31/20 Badal Chowk,Floor 5,WEST GODAVARI,ANDHRA PRADESH,534199,India,False,2019-01-13,2020-11-07
ADDR00007658,CUST00006108,Permanent,46/07 Deep Road,Near Bus Stand,HOOGHLY,WEST BENGAL,712201,India,True,2026-07-10,
ADDR00007659,CUST00006109,Office,981 Dhawan Marg,Flat 20,BAGALKOTE,KARNATAKA,587114,India,True,2012-12-18,
ADDR00007660,CUST00006110,Permanent,H.No. 07 Khosla Circle,Opposite City Mall,WEST GODAVARI,ANDHRA PRADESH,534134,India,True,2014-08-06,
ADDR00007661,CUST00006111,Home,09/155 Gill Circle,Near Bus Stand,MUNGER,BIHAR,813212,India,True,2011-03-03,
ADDR00007662,CUST00006112,Home,80/78 Devi Road,,BALANGIR,ODISHA,767042,India,True,2025-10-18,
ADDR00007663,CUST00006113,Mailing,623 Raman Chowk,Flat 116,AHMEDNAGAR,MAHARASHTRA,423601,India,True,2026-07-31,
ADDR00007664,CUST00006114,Home,654 Sami Street,,ERNAKULAM,KERALA,683512,India,True,2015-09-22,
ADDR00007665,CUST00006115,Home,41/12 Merchant Ganj,Opposite City Mall,DINDIGUL,TAMIL NADU,624618,India,True,2024-04-20,
ADDR00007666,CUST00006116,Home,161 Issac Nagar,,UTTARA KANNADA,KARNATAKA,581347,India,True,2008-11-24,
ADDR00007667,CUST00006117,Mailing,H.No. 09 Lata Path,Opposite City Mall,UJJAIN,MADHYA PRADESH,456440,India,True,2025-07-10,
ADDR00007668,CUST00006118,Office,H.No. 60 Pillai Ganj,Floor 6,ANANTAPUR,ANDHRA PRADESH,515413,India,True,2026-07-03,
ADDR00007669,CUST00006119,Home,352 Andra Circle,Flat 21,KAMRUP METRO,ASSAM,781004,India,True,2017-10-04,
ADDR00007670,CUST00006119,Permanent,768 Ramakrishnan Path,,CHHATARPUR,MADHYA PRADESH,471525,India,False,2026-04-08,2026-06-12
ADDR00007671,CUST00006120,Office,71 Sachar Zila,Opposite City Mall,AKOLA,MAHARASHTRA,444006,India,True,2025-03-03,
ADDR00007672,CUST00006120,Office,14 Palan Marg,Flat 260,MAYILADUTHURAI,TAMIL NADU,609003,India,False,2024-08-11,2025-08-22
ADDR00007673,CUST00006121,Home,H.No. 63 Vasa Marg,,EAST GODAVARI,ANDHRA PRADESH,533244,India,True,2025-01-15,
ADDR00007674,CUST00006121,Mailing,28/53 Pillai Street,,KOZHIKODE,KERALA,673029,India,False,2026-02-15,2026-06-07
ADDR00007675,CUST00006122,Mailing,H.No. 86 Nadkarni Street,,MYSURU,KARNATAKA,570032,India,True,2024-08-12,
ADDR00007676,CUST00006123,Home,146 Toor Circle,Suite 8,SATNA,MADHYA PRADESH,485881,India,True,2023-01-28,
ADDR00007677,CUST00006124,Home,41/50 Bhargava Road,Apartment 327,GOLAGHAT,ASSAM,785602,India,True,2023-01-27,
ADDR00007678,CUST00006124,Home,56/15 Dave Zila,Suite 45,BEGUSARAI,BIHAR,851218,India,False,2025-07-23,2025-10-20
ADDR00007679,CUST00006125,Home,014 Golla Nagar,Flat 176,JANGOAN,TELANGANA,506252,India,True,2018-07-09,
ADDR00007680,CUST00006126,Office,40 Bawa,Apartment 435,DADRA AND NAGAR HAVELI,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,396193,India,True,2021-03-13,
ADDR00007681,CUST00006127,Office,23 Sodhi Marg,Apartment 425,JUNAGADH,GUJARAT,362110,India,True,2020-09-03,
ADDR00007682,CUST00006128,Permanent,212 Zachariah Chowk,Flat 44,MEDINIPUR EAST,WEST BENGAL,721649,India,True,2023-11-19,
ADDR00007683,CUST00006129,Mailing,59/259 Malhotra Path,Flat 198,SANGLI,MAHARASHTRA,415308,India,True,2019-01-31,
ADDR00007684,CUST00006130,Mailing,H.No. 667 Gill Circle,Near Bus Stand,RAYAGADA,ODISHA,765016,India,True,2025-01-20,
ADDR00007685,CUST00006131,Mailing,806 Sinha Path,Apartment 404,SHAJAPUR,MADHYA PRADESH,465001,India,True,2026-07-16,
ADDR00007686,CUST00006132,Permanent,H.No. 356 Parsa,Flat 62,MEDINIPUR EAST,WEST BENGAL,721637,India,True,2000-07-22,
ADDR00007687,CUST00006133,Mailing,04/119 Handa Ganj,,KALABURAGI,KARNATAKA,585311,India,True,2020-03-13,
ADDR00007688,CUST00006133,Home,292 Kadakia Chowk,,EAST,DELHI,110031,India,False,2021-05-01,2025-05-11
ADDR00007689,CUST00006134,Office,45 Dyal Road,Suite 8,BALLIA,UTTAR PRADESH,277304,India,True,2025-03-20,
ADDR00007690,CUST00006135,Mailing,H.No. 51 Sundaram,Near Metro Station,VADODARA,GUJARAT,391240,India,True,2023-04-09,
ADDR00007691,CUST00006136,Office,72 Seshadri Street,,TAPI,GUJARAT,394375,India,True,2026-02-08,
ADDR00007692,CUST00006136,Office,20/59 Gola Street,,RAIGAD,MAHARASHTRA,402114,India,False,2026-02-11,2026-07-25
ADDR00007693,CUST00006137,Home,H.No. 19 Taneja Ganj,Near Bus Stand,UTTARA KANNADA,KARNATAKA,581186,India,True,2026-03-05,
ADDR00007694,CUST00006137,Home,H.No. 804 Lad Path,,KODAGU,KARNATAKA,571254,India,False,2025-05-16,2025-09-20
ADDR00007695,CUST00006138,Mailing,21/360 Khare,,JALANDHAR,PUNJAB,144006,India,True,2012-10-11,
ADDR00007696,CUST00006138,Home,04/16 Dar Path,Opposite City Mall,SATARA,MAHARASHTRA,415506,India,False,2016-02-14,2017-08-12
ADDR00007697,CUST00006139,Mailing,20/103 Basak Zila,Floor 12,AMROHA,UTTAR PRADESH,244236,India,True,2023-10-02,
ADDR00007698,CUST00006140,Mailing,571 Agrawal Zila,Near Metro Station,THE NILGIRIS,TAMIL NADU,643215,India,True,2004-03-05,
ADDR00007699,CUST00006141,Office,39/67 Kurian Street,,KOTTAYAM,KERALA,686632,India,True,2024-05-08,
ADDR00007700,CUST00006141,Office,H.No. 838 Kohli Circle,Near Bus Stand,MAHABUBABAD,TELANGANA,506112,India,False,2026-01-31,2026-03-15
ADDR00007701,CUST00006142,Permanent,H.No. 44 Sur Zila,,GANGANAGAR,RAJASTHAN,335711,India,True,2025-11-10,
ADDR00007702,CUST00006143,Permanent,21 Bawa,,NAGAPATTINAM,TAMIL NADU,609702,India,True,2016-07-13,
ADDR00007703,CUST00006144,Office,H.No. 926 Venkataraman Street,Near Metro Station,MADURAI,TAMIL NADU,625106,India,True,2024-11-16,
ADDR00007704,CUST00006144,Mailing,H.No. 04 Ben Chowk,Floor 4,DUMKA,JHARKHAND,814111,India,False,2025-05-20,2025-06-25
ADDR00007705,CUST00006145,Mailing,H.No. 58 Agrawal Street,Floor 8,KANNUR,KERALA,670307,India,True,2016-12-15,
ADDR00007706,CUST00006145,Home,92/054 Puri Path,Near Bus Stand,JODHPUR,RAJASTHAN,342012,India,False,2015-05-05,2021-09-08
ADDR00007707,CUST00006146,Permanent,33 Sathe Zila,Near Metro Station,KOLLAM,KERALA,691020,India,True,2006-07-22,
ADDR00007708,CUST00006147,Office,H.No. 184 Dua Nagar,Flat 114,KANNUR,KERALA,670511,India,True,2015-09-30,
ADDR00007709,CUST00006147,Mailing,02 Ganesh Circle,Opposite City Mall,RUPNAGAR,PUNJAB,140117,India,False,2018-07-29,2019-11-27
ADDR00007710,CUST00006148,Permanent,52/29 Radhakrishnan Zila,,SAMBALPUR,ODISHA,768118,India,True,2026-03-15,
ADDR00007711,CUST00006149,Permanent,62 Dey Marg,Opposite City Mall,BAREILLY,UTTAR PRADESH,243506,India,True,2026-06-27,
ADDR00007712,CUST00006150,Mailing,73 Seshadri Zila,Flat 8,NALGONDA,TELANGANA,508001,India,True,2020-12-09,
ADDR00007713,CUST00006151,Home,00/23 Nazareth Road,Floor 4,NAGAUR,RAJASTHAN,341542,India,True,2023-02-24,
ADDR00007714,CUST00006152,Office,84 Seth Path,Near Bus Stand,JALNA,MAHARASHTRA,431215,India,True,2026-01-15,
ADDR00007715,CUST00006152,Office,18/708 Wali Street,Flat 199,PALI,RAJASTHAN,306301,India,False,2026-05-08,2026-06-15
ADDR00007716,CUST00006153,Permanent,77/048 Kibe Chowk,Near Bus Stand,SHIMLA,HIMACHAL PRADESH,172030,India,True,2021-10-04,
ADDR00007717,CUST00006154,Home,H.No. 72 Baral Ganj,Flat 158,BHARATPUR,RAJASTHAN,321411,India,True,2023-01-15,
ADDR00007718,CUST00006155,Mailing,31 Shankar Zila,,Ranipet,TAMIL NADU,632506,India,True,2021-11-04,
ADDR00007719,CUST00006156,Permanent,H.No. 38 Kale Zila,Floor 16,SONITPUR,ASSAM,784105,India,True,1997-08-30,
ADDR00007720,CUST00006157,Mailing,H.No. 937 Vasa Marg,,VIKARABAD,TELANGANA,509336,India,True,2012-02-12,
ADDR00007721,CUST00006158,Home,H.No. 952 Suri Street,Floor 6,JHUNJHUNU,RAJASTHAN,331025,India,True,2014-07-11,
ADDR00007722,CUST00006159,Permanent,57/620 Lata Marg,Near Bus Stand,BANSWARA,RAJASTHAN,327032,India,True,2020-07-27,
