customer_id,pan_number,aadhaar_number,pan_verified,aadhaar_verified,address_verified,kyc_status,verification_date
CUST00005047,JGZUC3958K,942078361030,True,True,False,Pending,
CUST00005048,VWQZE4309X,693093987240,False,True,True,Pending,
CUST00005049,QIUNG8664M,219194242586,True,True,True,Verified,2020-11-28
CUST00005050,YICBW4200J,844155507678,False,False,False,Pending,
CUST00005051,BQUQP6403E,619884329548,True,True,True,Pending,
CUST00005052,SVYKF1049I,996245423838,True,True,False,Pending,
CUST00005053,XIBDI8052P,299232526807,True,True,True,Verified,2024-10-30
CUST00005054,KUXQA8366T,787451679126,False,False,False,Pending,
CUST00005055,PFEFS8191I,826939305558,False,False,False,Pending,
CUST00005056,ZHPCI7787E,682639016453,True,True,False,Pending,
CUST00005057,NEODI4584K,409716474282,False,True,True,Pending,
CUST00005058,ZHYFU4432S,079175822008,True,True,True,Pending,
CUST00005059,YLEXX3392J,973521410255,False,False,False,Pending,
CUST00005060,LOZUK1746I,650364472559,False,False,True,Pending,
CUST00005061,EGIZV2659C,966705257179,False,False,True,Pending,
CUST00005062,TXJQQ6183H,200378703251,False,True,True,Pending,
CUST00005063,EDLOO6129Z,592538753499,True,True,True,Pending,
CUST00005064,UGPNH9476U,449082553642,True,False,False,Pending,
CUST00005065,IJTWX3153Q,715342468189,False,False,False,Pending,
CUST00005066,OLHQP5252S,202109106983,False,True,True,Pending,
CUST00005067,LLCSO8997D,632708300494,False,False,True,Pending,
CUST00005068,CDQXZ2487I,893230273228,True,True,True,Pending,
CUST00005069,RGQFT4927L,063729461348,True,False,False,Pending,
CUST00005070,KWMMC8355V,700680342205,True,True,True,Verified,2017-08-30
CUST00005071,MNBFC2417T,764715636164,True,False,False,Pending,
CUST00005072,YUBYG2470Q,221465057460,False,True,True,Pending,
CUST00005073,IGAYN6988F,740126375198,False,True,True,Pending,
CUST00005074,EXKLA2453V,868955748294,True,False,False,Pending,
CUST00005075,GABJS4397P,565769145727,False,False,True,Pending,
CUST00005076,CTFAR8546G,467823217200,False,False,False,Pending,
CUST00005077,JIJWV3217W,373554894373,True,True,True,Verified,2025-12-14
CUST00005078,XPHTL4261Y,743118977128,False,False,False,Pending,
CUST00005079,QQSCK1843M,461782055445,True,False,False,Pending,
CUST00005080,ZCYWL3679A,200550043584,True,False,True,Pending,
CUST00005081,IARMQ2804L,940450642250,True,True,False,Pending,
CUST00005082,THPOZ1846W,905752090342,True,False,True,Pending,
CUST00005083,DFCDF5849V,707229439663,False,True,False,Pending,
CUST00005084,EAZFD5925Y,470936358582,True,True,False,Pending,
CUST00005085,JGHLI6741A,300084332780,False,False,False,Pending,
CUST00005086,CYAJG9709G,201334168346,False,False,False,Pending,
CUST00005087,ALPGY4314R,994657488525,False,False,True,Pending,
CUST00005088,CADZB3912J,684661640940,False,True,True,Pending,
CUST00005089,EREPM4400K,083609990268,False,False,True,Pending,
CUST00005090,TLXGB2391T,309319138291,False,True,True,Pending,
CUST00005091,BQMBJ9104Y,326529095772,False,False,False,Pending,
CUST00005092,XNKJG3847G,711241335049,True,True,True,Verified,2004-03-08
CUST00005093,ZNAKH8796Q,757415675788,True,False,True,Pending,
CUST00005094,RTRSZ2980F,343759336003,True,True,False,Pending,
CUST00005095,HPSWG4696A,851587993513,False,True,True,Pending,
CUST00005096,AKEPG7577L,035622833263,False,True,True,Pending,
CUST00005097,UKMCO8774V,802915147945,False,True,True,Pending,
CUST00005098,ZGACJ8595E,310980849337,True,True,False,Pending,
CUST00005099,EVTRC4910F,398832671795,False,False,True,Pending,
CUST00005100,LFNJR5872F,433327997477,True,True,True,Verified,2025-08-23
CUST00005101,LDCTM7823A,785630411942,False,True,True,Pending,
CUST00005102,ICAMD4575L,131666694837,True,False,True,Pending,
CUST00005103,FGIQJ9908E,483984720810,False,True,False,Pending,
CUST00005104,ANJDI6224K,496948498633,False,False,False,Rejected,2020-03-20
CUST00005105,QUUWK4776A,153981888842,False,True,True,Pending,
CUST00005106,QSLUQ2551D,207972156906,False,True,True,Pending,
CUST00005107,YRZQT6202J,363555386331,False,True,False,Pending,
CUST00005108,AWCWA7333H,611593491907,True,True,False,Pending,
CUST00005109,JOBUX7229H,224356214541,True,True,True,Pending,
CUST00005110,GILPM4805Q,340174409832,False,False,False,Pending,
CUST00005111,WVLLB4217B,760748152984,False,True,True,Pending,
CUST00005112,TQKUH4141X,603852806278,False,False,False,Rejected,2017-11-21
CUST00005113,RYYEO9925Z,798996865005,True,True,True,Pending,
CUST00005114,DYOZX4145G,887082407258,False,False,True,Pending,
CUST00005115,ELPRL7136A,081778161438,False,False,False,Rejected,2016-08-16
CUST00005116,GMZGL8096A,087088678311,False,False,False,Pending,
CUST00005117,BVTKI2189L,281131457853,True,False,False,Pending,
CUST00005118,DRUBF7987Y,927873157904,False,False,True,Pending,
CUST00005119,KOBMW4524J,928258134159,True,False,False,Pending,
CUST00005120,PWOEN7746I,154963523615,True,False,False,Pending,
CUST00005121,VXNKD3298O,070843098999,True,False,False,Pending,
CUST00005122,AAOWR5762B,069728583540,False,True,False,Pending,
CUST00005123,CJHYO1732P,031669017772,True,True,True,Pending,
CUST00005124,VGYHV5560N,840704419859,True,True,True,Pending,
CUST00005125,JUJWI3618J,789795354226,False,True,True,Pending,
CUST00005126,COXXM8312D,778520710332,True,True,False,Pending,
CUST00005127,KIYHX4575P,301342269338,True,True,True,Verified,2019-08-16
CUST00005128,ELIVJ3593D,811540997374,False,True,False,Pending,
CUST00005129,YJOSX3903R,176108899235,False,False,False,Pending,
CUST00005130,WBBZL7223O,348147031512,True,True,False,Pending,
CUST00005131,BCYNC7925X,895072904186,False,True,False,Pending,
CUST00005132,QHROX1993U,956319268567,True,True,True,Verified,2024-06-03
CUST00005133,YDDGH2948J,112907481446,True,True,False,Pending,
CUST00005134,XCBOT6666B,925801672866,True,True,False,Pending,
CUST00005135,IAMOS5501C,991469497702,True,True,True,Verified,2007-09-03
CUST00005136,BZFRX3943G,446090925451,False,True,True,Pending,
CUST00005137,WZFVC3804W,327465793983,True,False,False,Pending,
CUST00005138,MDAYF5780G,730658320803,False,True,False,Pending,
CUST00005139,OHEON6495I,341292108866,True,True,True,Pending,
CUST00005140,DRUUR7071H,420703992931,True,False,False,Pending,
CUST00005141,SFEIV1783B,147439561118,False,True,True,Pending,
CUST00005142,PETJR8277E,127821688647,False,False,False,Pending,
CUST00005143,ZZRSD5440M,404492371738,True,False,False,Pending,
CUST00005144,XVDLB7011L,647522693869,True,True,True,Pending,
CUST00005145,UBZPN7681I,291061600117,True,False,True,Pending,
CUST00005146,LRAVB2322K,578543505005,True,False,False,Pending,
CUST00005147,YWKTT1262P,283514693172,True,False,True,Pending,
CUST00005148,PDBYV4151G,529435848348,True,True,True,Pending,
CUST00005149,CWYKG8345N,379862832493,False,False,True,Pending,
CUST00005150,FPZXE2290U,011129284837,True,False,False,Pending,
CUST00005151,CNBND5029M,491467867932,True,True,False,Pending,
CUST00005152,VWEVP8054N,992445754648,False,False,False,Pending,
CUST00005153,MXUVT6959R,865035211415,True,True,True,Pending,
CUST00005154,KVXMQ3061J,261050601905,True,False,True,Pending,
CUST00005155,ISFWE9933M,385932507441,True,False,True,Pending,
CUST00005156,DTUVF2530Q,939909899778,False,True,False,Pending,
CUST00005157,FVINM3562K,386942645488,False,False,False,Pending,
CUST00005158,EGBQO5218O,058646223058,False,True,True,Pending,
CUST00005159,BYZOR5535F,708146613256,False,True,False,Pending,
CUST00005160,WXDIH1250H,385897322834,True,True,False,Pending,
CUST00005161,GCGAP1497W,990111739999,False,False,False,Pending,
CUST00005162,ZYQOB5002Z,462442991100,False,False,False,Pending,
CUST00005163,JWCZG9070V,939574932381,False,True,True,Pending,
CUST00005164,YXFFF3728Z,890510977411,False,False,True,Pending,
CUST00005165,HRJTU6180Q,594340876519,True,False,True,Pending,
CUST00005166,QVUVG9040G,140000191451,False,False,True,Pending,
CUST00005167,BALJV4450Q,696450378645,False,False,False,Pending,
CUST00005168,TYKUA9008K,272633472372,False,False,False,Pending,
CUST00005169,QLYYM4290Q,536311714746,False,True,True,Pending,
CUST00005170,MJXZW1435F,257242203618,True,True,False,Pending,
CUST00005171,PMXDB5014Y,543522180925,True,True,True,Pending,
CUST00005172,QQMNK9054Q,814674060282,False,True,True,Pending,
CUST00005173,PTWLK1003V,534112044870,False,False,False,Rejected,2025-10-19
CUST00005174,RAQCS7994E,428785254111,True,True,True,Pending,
CUST00005175,FYXYF9424P,029768572149,False,False,False,Pending,
CUST00005176,HLFPZ6755S,693100126059,True,True,True,Pending,
CUST00005177,KBHRY9335C,599735879352,True,True,True,Verified,2009-01-28
CUST00005178,JSELS7005K,543526745821,False,True,True,Pending,
CUST00005179,VUBWC3489R,609081612997,False,False,False,Rejected,2019-07-14
CUST00005180,GDIAK9102Y,464666880187,True,False,False,Pending,
CUST00005181,BVYBR6321D,849595376575,True,False,False,Pending,
CUST00005182,ZRYAF3087P,796496659064,False,False,False,Pending,
CUST00005183,TKFWO6089R,565500424630,True,True,True,Pending,
CUST00005184,TMGZP1827V,652109420027,True,False,True,Pending,
CUST00005185,SIIGW4257B,024740657582,True,False,False,Pending,
CUST00005186,DKCKY1167P,365498675880,True,False,False,Pending,
CUST00005187,HVFJG4401D,178109562734,False,False,True,Pending,
CUST00005188,LGEFB9700Y,662154201411,False,True,True,Pending,
CUST00005189,FHVNF7964F,008132572709,True,False,True,Pending,
CUST00005190,IEXQC1007V,772853773462,True,True,True,Verified,2026-03-03
CUST00005191,SEBSS8622F,944542707594,True,True,False,Pending,
CUST00005192,PJTZF8897F,006573965406,True,True,True,Verified,2023-10-28
CUST00005193,AORUF1653B,201135010728,False,True,True,Pending,
CUST00005194,VZSDP4531U,072823117214,True,False,True,Pending,
CUST00005195,UQXEL1549C,568981302381,False,False,True,Pending,
CUST00005196,EDFIF7270C,907017017634,False,True,True,Pending,
CUST00005197,QJWKC5411L,710776058568,True,False,False,Pending,
CUST00005198,YCZPT9690D,950220233167,False,True,True,Pending,
CUST00005199,YPXHU4458M,146950183981,True,True,True,Verified,2022-07-20
CUST00005200,HVIQA8502G,072578752266,False,False,False,Pending,
CUST00005201,SQBZB5409R,786133273932,False,True,False,Pending,
CUST00005202,GLHGL3578W,344051180889,True,True,True,Pending,
CUST00005203,BMMNU2298Z,761320340083,False,False,False,Pending,
CUST00005204,RIITY2266Q,743424893202,False,False,True,Pending,
CUST00005205,FIXPR2664L,845388525069,False,False,False,Pending,
CUST00005206,SBSEJ8935Y,058679447286,True,True,True,Pending,
CUST00005207,SRYKS7719Y,133383564944,True,False,False,Pending,
CUST00005208,WPSRZ2876V,688187386737,True,True,False,Pending,
CUST00005209,NFWKU4404C,885914837080,False,True,False,Pending,
CUST00005210,OVZPL5210V,607611002652,True,True,False,Pending,
CUST00005211,UGUGN4436B,524151752492,False,True,True,Pending,
CUST00005212,TERLX2745G,668003766130,False,False,False,Pending,
CUST00005213,HWPLA8505J,725953663150,True,False,False,Pending,
CUST00005214,MKPKR6908W,952578298903,True,False,True,Pending,
CUST00005215,KFNMB9812J,970389773654,True,True,True,Pending,
CUST00005216,TVEUR3691J,617189470935,True,True,True,Pending,
CUST00005217,DKCXA1477W,344220556339,False,False,False,Pending,
CUST00005218,ORITV8493A,371496461440,True,False,True,Pending,
CUST00005219,IFGEC5668G,338608225812,True,True,False,Pending,
CUST00005220,PNBXB2827X,723553001527,True,False,False,Pending,
CUST00005221,FSVZR4927T,667054751813,True,True,False,Pending,
CUST00005222,MQKAR3519Q,452250175533,True,True,True,Pending,
CUST00005223,MRQCJ4975V,052044345118,True,True,False,Pending,
CUST00005224,OKOPQ6919Y,406688698091,False,False,False,Pending,
CUST00005225,JCIJV6470T,056405069807,False,True,False,Pending,
CUST00005226,THFGE2702U,394235896472,False,False,False,Pending,
CUST00005227,TIAUA2574A,492308010864,True,False,False,Pending,
CUST00005228,DLBII8874W,277553168205,False,False,True,Pending,
CUST00005229,MQQAB1130Z,810756724860,True,False,False,Pending,
CUST00005230,MZHFM9265D,158546798190,True,False,False,Pending,
CUST00005231,LFJWR1964I,323739911441,False,True,True,Pending,
CUST00005232,XTNRQ9141S,360378277268,False,True,True,Pending,
CUST00005233,AZUNX2299E,556254648863,False,False,True,Pending,
CUST00005234,UEYOR5160A,393172640038,True,False,False,Pending,
CUST00005235,NNMDI7122T,068838243349,False,False,True,Pending,
CUST00005236,EDUGE6768K,155666244256,True,False,True,Pending,
CUST00005237,ZXFDS3522X,197238274741,True,True,False,Pending,
CUST00005238,AVIJP2096J,355890436069,False,False,False,Pending,
CUST00005239,SPQYC6085A,545506406417,False,False,True,Pending,
CUST00005240,MMYKF5880Q,016945828519,True,True,False,Pending,
CUST00005241,PJMNK8050Y,842384196514,True,True,False,Pending,
CUST00005242,ZHFKE9994G,644468568649,False,True,False,Pending,
CUST00005243,UXSMI6362X,141468443637,False,False,True,Pending,
CUST00005244,PYALR4786J,952717437501,True,False,False,Pending,
CUST00005245,BVLTP7230K,482543673379,True,True,True,Pending,
CUST00005246,ECRSA9603F,639427368230,True,True,True,Verified,2023-08-21
CUST00005247,AXGOW6913R,295110523163,True,False,False,Pending,
CUST00005248,OITQU8099T,005169478278,True,False,True,Pending,
CUST00005249,BVUHW2807I,516866473257,False,False,False,Pending,
CUST00005250,XQGSW1167G,302644018798,True,False,True,Pending,
CUST00005251,ZAVYF9698M,162681726646,False,True,False,Pending,
CUST00005252,CQWIJ9125M,421310374428,True,False,True,Pending,
CUST00005253,BDZJL5242Y,287916333963,False,True,True,Pending,
CUST00005254,UNIQK3224V,905289129048,False,True,True,Pending,
CUST00005255,XYMJD5501E,945454808597,False,False,True,Pending,
CUST00005256,IGGTG2308R,103105822421,True,True,True,Pending,
CUST00005257,JLBRR1393M,589868069549,True,True,True,Verified,2019-08-23
CUST00005258,YESPL1487R,679168369800,False,False,False,Pending,
CUST00005259,FWJUU5032D,890471221761,False,False,True,Pending,
CUST00005260,XNSKG4768K,847561168708,False,False,True,Pending,
CUST00005261,GIXRE7952Z,854257658926,True,False,False,Pending,
CUST00005262,IGRVS2168F,175731245244,False,False,True,Pending,
CUST00005263,ENROD3850N,888872281614,False,False,False,Pending,
CUST00005264,DKFEF6766X,684532246125,False,False,False,Pending,
CUST00005265,GQJMP3578I,250235334730,False,False,False,Pending,
CUST00005266,KJLUY8468F,836680841381,False,True,True,Pending,
CUST00005267,WWSLO8069I,023510716982,True,False,False,Pending,
CUST00005268,GNTPS5907T,557638610752,True,False,False,Pending,
CUST00005269,SPBAW8442R,139122970553,True,True,False,Pending,
CUST00005270,KSJOP5753V,010873837560,True,True,True,Pending,
CUST00005271,DQKUP4187C,230986148863,False,False,True,Pending,
CUST00005272,QIOUY7795E,701547139071,False,True,False,Pending,
CUST00005273,VOSRS6686A,219366967633,True,False,True,Pending,
CUST00005274,SIWNU6850N,115919236611,True,False,True,Pending,
CUST00005275,ZHVEA9553N,708375398409,False,False,False,Pending,
CUST00005276,RYDSC6308C,619560762127,True,True,True,Pending,
CUST00005277,TQDBO3746A,861337616874,True,True,False,Pending,
CUST00005278,RGMOC7972M,826392426715,False,False,False,Pending,
CUST00005279,SDAGR3927O,445080438801,True,True,True,Verified,2026-07-15
CUST00005280,TQPNA5660Y,989689920817,True,True,True,Pending,
CUST00005281,MBQSF9481F,173676468512,False,True,False,Pending,
CUST00005282,KTICR6782O,013235929032,False,False,False,Pending,
CUST00005283,DPIER8774Y,386771077994,True,False,True,Pending,
CUST00005284,XUARA1992A,445174165571,False,False,False,Pending,
CUST00005285,GNGQL5944M,452624552417,False,False,True,Pending,
CUST00005286,ATAFF6779B,835574678776,True,False,False,Pending,
CUST00005287,QSLNV2069M,939959172749,True,True,False,Pending,
CUST00005288,NYIEP9929T,667324459159,False,False,False,Pending,
CUST00005289,EIVSA7400T,914399131394,False,True,True,Pending,
CUST00005290,SDWAA2831R,495728552210,True,False,False,Pending,
CUST00005291,HLREQ2601I,955718455088,True,True,False,Pending,
CUST00005292,MXEOJ1179D,299467638513,False,False,False,Pending,
CUST00005293,CJQJY4277N,648510781301,False,True,False,Pending,
CUST00005294,RGHHK2021Y,058214800903,False,False,False,Pending,
CUST00005295,COPIS7670Z,689842940438,True,True,False,Pending,
CUST00005296,FWPHP2933V,151793929331,False,False,False,Pending,
CUST00005297,YTFGR5760G,234063104207,True,False,False,Pending,
CUST00005298,UKGYG1081U,525173050330,False,False,False,Pending,
CUST00005299,BJPZN1174G,931162719439,False,True,False,Pending,
CUST00005300,XCFRT4087N,386478164943,False,False,False,Pending,
CUST00005301,KIVQG1616Q,096649891394,True,False,False,Pending,
CUST00005302,MKSJR6477E,438005396643,True,False,False,Pending,
CUST00005303,USIVG5413U,032376285487,False,False,True,Pending,
CUST00005304,PGCYT8166C,678941096430,True,True,True,Verified,2023-12-12
CUST00005305,XAOUG2412H,065155516989,True,False,True,Pending,
CUST00005306,EYZHU5709Q,517094011654,False,False,True,Pending,
CUST00005307,EXXLP3218D,878386226607,False,False,False,Pending,
CUST00005308,YTKTF1704S,336839427798,True,True,False,Pending,
CUST00005309,ALMYX9346G,471157597830,True,True,True,Verified,2025-12-21
CUST00005310,CBZRG3465X,197687939606,True,False,False,Pending,
CUST00005311,XODHR2217P,231691769041,True,True,True,Pending,
CUST00005312,YIQBA1299I,945478005063,True,True,False,Pending,
CUST00005313,FDEOA1779U,654688447478,True,False,False,Pending,
CUST00005314,RKPUW3267G,784193389552,False,False,False,Pending,
CUST00005315,JZFGA1427D,499713803322,False,False,True,Pending,
CUST00005316,GBPWH1478P,926689134620,True,True,False,Pending,
CUST00005317,GQMSA1380P,247106087568,False,True,True,Pending,
CUST00005318,LQJBU8363S,944566971673,True,True,True,Pending,
CUST00005319,FAPJA6012S,972058220454,False,False,True,Pending,
CUST00005320,IMAMV1510W,047982153894,True,False,False,Pending,
CUST00005321,RJTOY8513E,484616411392,True,True,True,Verified,1973-01-09
CUST00005322,OLISU4089R,831226146455,True,True,False,Pending,
CUST00005323,FJRLK5868M,630594726600,False,True,True,Pending,
CUST00005324,AFRJH6545R,555429478116,True,True,True,Verified,2005-03-21
CUST00005325,TPXUE4364L,588578264167,False,False,False,Pending,
CUST00005326,UDRWN9059G,622580480183,True,True,True,Pending,
CUST00005327,XTORE6729J,742039809243,False,True,False,Pending,
CUST00005328,UBGXM2927O,557156344815,False,True,True,Pending,
CUST00005329,GPNWV8844R,311190128098,False,False,True,Pending,
CUST00005330,WHYKX4752Z,831572070981,True,False,False,Pending,
CUST00005331,NJYJC7675K,975256954210,False,False,True,Pending,
CUST00005332,QGJWK7028O,137876734816,True,False,False,Pending,
CUST00005333,DDASG3152N,113659736391,True,True,False,Pending,
CUST00005334,MZTZM1872E,247237026789,True,False,False,Pending,
CUST00005335,QKGVL6624Q,901003613781,False,True,False,Pending,
CUST00005336,JXCUS2696X,333056693087,True,True,False,Pending,
CUST00005337,JSHXD1610S,507265604699,True,True,False,Pending,
CUST00005338,JKPJZ3726A,378106444137,False,True,False,Pending,
CUST00005339,MSVRJ6289T,303603501964,True,False,False,Pending,
CUST00005340,NGIWD8935F,306945589417,False,False,False,Pending,
CUST00005341,SCWVS2138W,627322485561,True,True,False,Pending,
CUST00005342,KBSTF2007Z,338599358819,False,True,True,Pending,
CUST00005343,DLBIL1472G,779437328686,True,True,True,Pending,
CUST00005344,DEMXE7929N,912299282865,False,True,False,Pending,
CUST00005345,NRRYQ5331M,471939434732,False,False,True,Pending,
CUST00005346,XFXWD2987A,250149240122,True,False,False,Pending,
CUST00005347,PMHPO7319D,350453788543,False,False,True,Pending,
CUST00005348,DZPOB6149Y,290805477089,False,False,False,Pending,
CUST00005349,DISJA7383K,426415698598,False,True,True,Pending,
CUST00005350,PTCZH8313Z,762059788422,False,True,False,Pending,
CUST00005351,RYUTJ7103V,991193285342,False,True,False,Pending,
CUST00005352,SOSNW7697V,900134453435,False,False,False,Pending,
CUST00005353,PIVGK9192J,470933994049,True,True,False,Pending,
CUST00005354,XKFIY5177R,100689090592,False,False,False,Rejected,2020-01-26
CUST00005355,SDAWE8592V,072633672757,False,True,False,Pending,
CUST00005356,EBXBO6208G,788345860345,False,True,True,Pending,
CUST00005357,UCWFG4252P,704582922434,False,True,True,Pending,
CUST00005358,AUKUP5869A,224156986774,True,False,True,Pending,
CUST00005359,WWFLE4828Z,024521310179,True,False,False,Pending,
CUST00005360,OAQNA9940N,840904291617,True,False,True,Pending,
CUST00005361,SUKXJ8655Y,360098398054,True,True,False,Pending,
CUST00005362,ZBHCV7002P,438841639157,False,False,False,Pending,
CUST00005363,BJIHP3122K,499261286373,True,True,False,Pending,
CUST00005364,CYLHM7742O,217648574317,True,True,True,Pending,
CUST00005365,CZSRN7620U,229020198615,False,True,False,Pending,
CUST00005366,IDSFN2501M,700392017500,False,False,True,Pending,
CUST00005367,ZWSHQ6490L,061501368052,False,False,False,Pending,
CUST00005368,JBCVC9566D,862776363538,True,True,False,Pending,
CUST00005369,ESAQA5332D,070455221608,True,True,True,Pending,
CUST00005370,ZDUEZ9348F,088441994832,False,False,False,Pending,
CUST00005371,YXQMY6910O,676259422331,False,False,False,Pending,
CUST00005372,BJHWT9219Z,102090926365,False,True,False,Pending,
CUST00005373,VPGRR5373T,451799803964,True,True,True,Pending,
CUST00005374,LNNUW9102W,026880328475,True,False,False,Pending,
CUST00005375,NDTDM7913J,810936419123,True,True,True,Verified,2024-02-17
CUST00005376,USVDN7618Y,248490208763,True,True,False,Pending,
CUST00005377,UWBNP2286M,185108638587,True,False,True,Pending,
CUST00005378,QMEOG9265Q,131472759196,True,True,True,Verified,2026-04-13
CUST00005379,PJQCP8185B,168883636850,False,False,False,Pending,
CUST00005380,PNDRV8962E,702847905522,True,True,True,Pending,
CUST00005381,EGQAG6959V,301497587179,False,False,False,Pending,
CUST00005382,TTQKN2693G,492262255868,False,True,True,Pending,
CUST00005383,OIIKH3848B,103048585790,True,False,False,Pending,
CUST00005384,NUJCJ7544K,223458948888,False,False,False,Rejected,2002-09-24
CUST00005385,ZUVOY3229J,071309299062,True,True,True,Pending,
CUST00005386,YCCPZ6691N,926400568289,True,True,True,Pending,
CUST00005387,QIWUC7931G,810980526055,True,True,True,Pending,
CUST00005388,IZCMG5183R,712500837844,True,False,True,Pending,
CUST00005389,SSMZF6202D,775608388664,False,False,False,Rejected,2013-04-19
CUST00005390,QPSDX3753B,848618010861,False,False,False,Pending,
CUST00005391,CPPAD3708W,369110360555,True,True,False,Pending,
CUST00005392,SIKGT1424O,193587917355,False,True,True,Pending,
CUST00005393,UYOFE4188R,062951576837,False,False,False,Pending,
CUST00005394,AZZON3900A,651050256885,False,False,False,Pending,
CUST00005395,KLVDQ4134A,402715209167,False,False,False,Pending,
CUST00005396,HTTOS8148Y,261538922959,True,True,False,Pending,
CUST00005397,WGVQE4372F,384777171829,False,True,False,Pending,
CUST00005398,MGYSU6631F,198671091331,False,True,False,Pending,
CUST00005399,QNMOL4185T,686479885874,True,False,False,Pending,
CUST00005400,GOUXR1645M,006176418163,True,True,False,Pending,
CUST00005401,MTFUA7525C,831530309215,True,True,False,Pending,
CUST00005402,XQPMM7477S,067079064486,True,False,False,Pending,
CUST00005403,SNYPQ9268M,423155984522,True,True,False,Pending,
CUST00005404,HIMXH5323K,773900309094,True,True,True,Verified,2011-01-09
CUST00005405,BTIEC1029Z,309709085893,True,False,False,Pending,
CUST00005406,SATLK1333U,188902219249,True,True,False,Pending,
CUST00005407,YEEEC7196P,954908446798,True,True,True,Pending,
CUST00005408,IUHJL6927J,902531874021,False,False,True,Pending,
CUST00005409,UVBRQ1948P,309710907978,False,False,False,Pending,
CUST00005410,BXIEC2709O,707423017582,True,False,False,Pending,
CUST00005411,IYWBV4136E,487045599965,True,True,True,Pending,
CUST00005412,PQUKF5909D,938176747913,False,False,False,Pending,
CUST00005413,MIYTZ7225C,814010876678,False,False,True,Pending,
CUST00005414,NUJUM5277N,356648090010,True,False,True,Pending,
CUST00005415,NXJQO7879W,337229613337,True,True,False,Pending,
CUST00005416,BDQFR5977L,106617985849,True,True,True,Verified,2026-07-28
CUST00005417,LPOAJ5972L,935000724386,True,False,False,Pending,
CUST00005418,LVBPR1129Q,412126583956,True,False,True,Pending,
CUST00005419,ZEKHD1616H,927083085402,True,True,False,Pending,
CUST00005420,QPNFY9894F,867532606351,False,False,True,Pending,
CUST00005421,LDQQH6250U,767901238115,False,False,True,Pending,
CUST00005422,ILKQR9040W,105521453383,True,True,True,Verified,1985-07-06
CUST00005423,KLEZE4742O,686317505526,True,False,True,Pending,
CUST00005424,ARQSJ4328U,028837692481,True,False,False,Pending,
