address_id,customer_id,address_type,address_line1,address_line2,city,state,postal_code,country,is_current,effective_date,expiry_date
ADDR00006321,CUST00005045,Permanent,97/939 Vora Path,,NALANDA,BIHAR,803111,India,False,2022-10-13,2023-07-09
ADDR00006322,CUST00005046,Office,11 Bora,Floor 1,JAMMU,JAMMU AND KASHMIR,180020,India,True,2003-07-06,
ADDR00006323,CUST00005047,Home,28/388 Walia Road,Suite 2,DHOLPUR,RAJASTHAN,328024,India,True,2023-08-28,
ADDR00006324,CUST00005047,Home,10 Nayak Road,Near Bus Stand,BENGALURU URBAN,KARNATAKA,560102,India,False,2024-05-06,2026-07-22
ADDR00006325,CUST00005048,Home,38/373 Bhandari Ganj,Floor 2,EAST KHASI HILLS,MEGHALAYA,793107,India,True,2016-06-01,
ADDR00006326,CUST00005049,Permanent,71/332 Bail Street,Flat 181,CHENGALPATTU,TAMIL NADU,603211,India,True,2018-01-09,
ADDR00006327,CUST00005050,Permanent,74/43 Sankar Path,Floor 9,BALLIA,UTTAR PRADESH,277210,India,True,2026-01-19,
ADDR00006328,CUST00005051,Permanent,96 Brahmbhatt Road,Flat 85,MEDINIPUR EAST,WEST BENGAL,721131,India,True,2019-11-06,
ADDR00006329,CUST00005052,Office,H.No. 428 Cheema Path,Near Metro Station,CUDDALORE,TAMIL NADU,608002,India,True,2025-10-19,
ADDR00006330,CUST00005053,Office,09/53 Hayre Road,,BALRAMPUR,UTTAR PRADESH,271201,India,True,2025-10-29,
ADDR00006331,CUST00005053,Office,H.No. 438 Oak Nagar,,MADURAI,TAMIL NADU,625703,India,False,2026-01-23,2026-07-16
ADDR00006332,CUST00005054,Permanent,14/384 Dua Path,Apartment 488,AJMER,RAJASTHAN,305407,India,True,2026-07-08,
ADDR00006333,CUST00005055,Mailing,961 Varty,,PURBA BARDHAMAN,WEST BENGAL,713519,India,True,2024-06-11,
ADDR00006334,CUST00005056,Permanent,H.No. 05 Koshy Path,,PATNA,BIHAR,801102,India,True,2015-06-14,
ADDR00006335,CUST00005057,Home,912 Karnik Nagar,Flat 188,BALLARI,KARNATAKA,583136,India,True,2020-11-28,
ADDR00006336,CUST00005058,Home,28/449 Arya Road,,HOOGHLY,WEST BENGAL,712235,India,True,2022-04-08,
ADDR00006337,CUST00005058,Home,H.No. 85 Bhavsar Zila,Opposite City Mall,MYSURU,KARNATAKA,571125,India,False,2023-07-22,2025-05-17
ADDR00006338,CUST00005059,Office,46/91 Sahni Ganj,,GUNTUR,ANDHRA PRADESH,522317,India,True,2023-12-10,
ADDR00006339,CUST00005060,Home,94 Vora Marg,Flat 12,ANJAW,ARUNACHAL PRADESH,792104,India,True,2012-09-20,
ADDR00006340,CUST00005061,Permanent,12 Rajan Circle,Opposite City Mall,BELAGAVI,KARNATAKA,591307,India,True,2020-11-05,
ADDR00006341,CUST00005062,Office,79/94 Kuruvilla Nagar,,JAISALMER,RAJASTHAN,345027,India,True,2025-06-13,
ADDR00006342,CUST00005063,Office,23/274 Kari Nagar,Near Metro Station,HAVERI,KARNATAKA,581120,India,True,2025-11-12,
ADDR00006343,CUST00005064,Office,H.No. 25 Chhabra Road,Opposite City Mall,KAMRUP METRO,ASSAM,781023,India,True,2005-04-20,
ADDR00006344,CUST00005064,Office,953 Luthra Circle,Floor 9,CHIKKAMAGALURU,KARNATAKA,577160,India,False,2023-01-17,2026-07-15
ADDR00006345,CUST00005065,Home,53/41 Upadhyay Ganj,Apartment 260,PATHANAMTHITTA,KERALA,689692,India,True,2026-01-23,
ADDR00006346,CUST00005066,Office,H.No. 095 Suresh Road,,JHUNJHUNU,RAJASTHAN,333026,India,True,2026-03-04,
ADDR00006347,CUST00005066,Home,134 Sachdeva,Near Bus Stand,KURNOOL,ANDHRA PRADESH,518216,India,False,2011-07-13,2013-06-29
ADDR00006348,CUST00005067,Office,76/62 Puri Path,,BILASPUR,HIMACHAL PRADESH,174031,India,True,2014-06-04,
ADDR00006349,CUST00005067,Mailing,71 Kala,Suite 32,VIJAYAPURA,KARNATAKA,586109,India,False,2010-11-01,2021-03-27
ADDR00006350,CUST00005068,Permanent,26/209 Biswas Nagar,,PRAKASAM,ANDHRA PRADESH,523170,India,True,2016-02-01,
ADDR00006351,CUST00005068,Home,142 Aggarwal Road,Opposite City Mall,SIKAR,RAJASTHAN,332702,India,False,2016-12-24,2017-08-29
ADDR00006352,CUST00005069,Office,89/539 Natarajan Street,Flat 69,TUTICORIN,TAMIL NADU,626202,India,True,2016-08-17,
ADDR00006353,CUST00005070,Home,908 Dasgupta Road,Near Metro Station,VILLUPURAM,TAMIL NADU,605202,India,True,2014-08-12,
ADDR00006354,CUST00005071,Permanent,H.No. 30 Bajwa Chowk,,SALEM,TAMIL NADU,636106,India,True,2025-08-10,
ADDR00006355,CUST00005072,Office,27/332 Brar Nagar,,BHADRAK,ODISHA,756163,India,True,2026-04-06,
ADDR00006356,CUST00005073,Mailing,50/419 Puri Path,Near Metro Station,PASHCHIM CHAMPARAN,BIHAR,845107,India,True,2026-05-31,
ADDR00006357,CUST00005074,Permanent,H.No. 54 Bose Nagar,Flat 259,BHADRAK,ODISHA,756114,India,True,2001-04-27,
ADDR00006358,CUST00005075,Mailing,943 Chanda Circle,,COIMBATORE,TAMIL NADU,641112,India,True,2018-05-22,
ADDR00006359,CUST00005076,Mailing,H.No. 58 Grewal Ganj,Near Metro Station,THRISSUR,KERALA,680103,India,True,2021-10-28,
ADDR00006360,CUST00005077,Permanent,H.No. 45 Dave Street,Opposite City Mall,JANJGIR-CHAMPA,CHHATTISGARH,495669,India,True,2020-12-14,
ADDR00006361,CUST00005077,Mailing,56/218 Raju Circle,Near Bus Stand,GANGANAGAR,RAJASTHAN,335024,India,False,2022-03-02,2025-09-17
ADDR00006362,CUST00005078,Office,76 Uppal Zila,Near Metro Station,DAUSA,RAJASTHAN,303511,India,True,2017-06-09,
ADDR00006363,CUST00005079,Home,57/29 Sagar Ganj,Apartment 208,BASTI,UTTAR PRADESH,271305,India,True,2026-05-31,
ADDR00006364,CUST00005080,Office,H.No. 504 Subramanian Circle,,MALAPPURAM,KERALA,676122,India,True,2026-04-10,
ADDR00006365,CUST00005081,Office,H.No. 55 Balakrishnan Chowk,,BHILWARA,RAJASTHAN,311025,India,True,2023-09-11,
ADDR00006366,CUST00005082,Mailing,H.No. 50 Mammen Path,,THIRUVANANTHAPURAM,KERALA,695103,India,True,2024-04-22,
ADDR00006367,CUST00005083,Permanent,H.No. 42 Patel Zila,,MUZAFFARNAGAR,UTTAR PRADESH,251002,India,True,2020-07-04,
ADDR00006368,CUST00005084,Mailing,H.No. 08 Pal Marg,Flat 240,CHURU,RAJASTHAN,331505,India,True,2026-01-28,
ADDR00006369,CUST00005085,Mailing,03/201 Butala Circle,Suite 28,THE NILGIRIS,TAMIL NADU,643102,India,True,2014-08-17,
ADDR00006370,CUST00005086,Mailing,77/12 Dube Chowk,Apartment 96,KAMAREDDY,TELANGANA,503124,India,True,2002-03-03,
ADDR00006371,CUST00005086,Permanent,H.No. 53 Sathe,Opposite City Mall,DHENKANAL,ODISHA,759018,India,False,2013-11-21,2019-03-24
ADDR00006372,CUST00005087,Permanent,H.No. 05 Mittal Path,,BOKARO,JHARKHAND,829149,India,True,2017-05-01,
ADDR00006373,CUST00005088,Office,H.No. 70 Behl Path,Floor 14,BENGALURU URBAN,KARNATAKA,560008,India,True,2013-08-01,
ADDR00006374,CUST00005089,Mailing,H.No. 602 Varkey Nagar,Floor 8,SRI MUKTSAR SAHIB,PUNJAB,152107,India,True,2000-10-29,
ADDR00006375,CUST00005089,Home,H.No. 200 Sane Path,,MANDYA,KARNATAKA,571425,India,False,1989-01-02,2012-12-02
ADDR00006376,CUST00005090,Home,65/528 Sinha Marg,Flat 29,KHORDHA,ODISHA,754001,India,True,2026-06-08,
ADDR00006377,CUST00005090,Mailing,46/42 Karpe Circle,,BEGUSARAI,BIHAR,851120,India,False,2025-08-10,2025-10-20
ADDR00006378,CUST00005091,Mailing,10/99 Saraf Nagar,Suite 19,KACHCHH,GUJARAT,370605,India,True,2026-07-15,
ADDR00006379,CUST00005091,Home,91/14 Cheema Marg,Suite 34,BANSWARA,RAJASTHAN,327025,India,False,2025-05-07,2025-05-16
ADDR00006380,CUST00005092,Mailing,97 Mand Circle,Apartment 68,Y.S.R.,ANDHRA PRADESH,516150,India,True,2019-09-20,
ADDR00006381,CUST00005093,Permanent,13 Yohannan,Flat 294,NAVSARI,GUJARAT,396521,India,True,2018-02-02,
ADDR00006382,CUST00005094,Home,017 Rao Path,Apartment 154,SIWAN,BIHAR,841408,India,True,2011-03-09,
ADDR00006383,CUST00005095,Office,05 Sarna Chowk,Opposite City Mall,GONDIA,MAHARASHTRA,441901,India,True,2024-05-25,
ADDR00006384,CUST00005096,Home,H.No. 89 Anne Road,Near Bus Stand,KARIMNAGAR,TELANGANA,505445,India,True,2019-08-18,
ADDR00006385,CUST00005096,Office,668 Vaidya Path,Suite 29,SUNDARGARH,ODISHA,769011,India,False,2022-09-19,2025-06-06
ADDR00006386,CUST00005097,Mailing,98 Dada Chowk,Near Metro Station,PATNA,BIHAR,802160,India,True,2026-07-18,
ADDR00006387,CUST00005098,Home,24/50 Sachar,Suite 24,SUKMA,CHHATTISGARH,494115,India,True,2023-01-25,
ADDR00006388,CUST00005099,Office,62/270 Krish Street,,MALAPPURAM,KERALA,673635,India,True,2026-02-03,
ADDR00006389,CUST00005100,Mailing,09/764 Chahal Chowk,Apartment 191,TONK,RAJASTHAN,304501,India,True,2021-01-12,
ADDR00006390,CUST00005101,Permanent,00 Deep Zila,Near Metro Station,ARARIA,BIHAR,854328,India,True,2024-06-16,
ADDR00006391,CUST00005102,Home,H.No. 294 Sule,Near Metro Station,KANNUR,KERALA,670310,India,True,2019-07-01,
ADDR00006392,CUST00005103,Mailing,04/59 Konda Circle,Apartment 19,THIRUVALLUR,TAMIL NADU,602024,India,True,2022-05-14,
ADDR00006393,CUST00005104,Mailing,08/52 Walla Ganj,,PONDICHERRY,PUDUCHERRY,605013,India,True,2023-03-28,
ADDR00006394,CUST00005104,Home,44 Upadhyay Circle,,CHANDRAPUR,MAHARASHTRA,442701,India,False,2022-11-12,2024-08-26
ADDR00006395,CUST00005105,Permanent,64/231 Koshy Street,Floor 2,PALAKKAD,KERALA,679301,India,True,2026-07-18,
ADDR00006396,CUST00005106,Permanent,83/012 Deol Road,Opposite City Mall,GURDASPUR,PUNJAB,143531,India,True,2025-11-03,
ADDR00006397,CUST00005107,Home,49/863 Guha Ganj,,BULANDSHAHR,UTTAR PRADESH,203411,India,True,2013-08-23,
ADDR00006398,CUST00005108,Mailing,963 Nayar,Floor 14,PALAKKAD,KERALA,678102,India,True,1994-01-14,
ADDR00006399,CUST00005109,Mailing,89/30 Chakraborty Marg,,JAIPUR,RAJASTHAN,303006,India,True,2025-02-09,
ADDR00006400,CUST00005109,Home,474 Hayer Street,Suite 13,KORBA,CHHATTISGARH,495683,India,False,2019-05-24,2019-12-03
ADDR00006401,CUST00005110,Office,157 Iyengar Road,,ALWAR,RAJASTHAN,301412,India,True,2024-03-11,
ADDR00006402,CUST00005111,Permanent,20 Bhatnagar,Flat 249,CHHATARPUR,MADHYA PRADESH,471510,India,True,2024-04-23,
ADDR00006403,CUST00005112,Office,39 Rau Circle,Suite 17,KOTTAYAM,KERALA,686102,India,True,2008-07-13,
ADDR00006404,CUST00005113,Permanent,H.No. 00 Baral Street,,BIDAR,KARNATAKA,585412,India,True,2019-02-10,
ADDR00006405,CUST00005114,Permanent,607 Pant Zila,Suite 50,EAST GODAVARI,ANDHRA PRADESH,533431,India,True,2026-01-11,
ADDR00006406,CUST00005114,Permanent,H.No. 443 Singh Nagar,Near Bus Stand,TIRUVANNAMALAI,TAMIL NADU,606908,India,False,2026-05-15,2026-06-27
ADDR00006407,CUST00005115,Office,94 Wason Street,Floor 9,EAST KHASI HILLS,MEGHALAYA,793017,India,True,2019-01-26,
ADDR00006408,CUST00005116,Home,057 Bail Nagar,,VILLUPURAM,TAMIL NADU,605105,India,True,2025-11-26,
ADDR00006409,CUST00005117,Mailing,85/78 Sahni Circle,Floor 6,ALMORA,UTTARAKHAND,263663,India,True,2010-03-24,
ADDR00006410,CUST00005118,Office,970 Tella Street,Suite 49,MALKANGIRI,ODISHA,764048,India,True,2009-02-02,
ADDR00006411,CUST00005118,Permanent,H.No. 72 Luthra Ganj,Suite 48,PURI,ODISHA,752121,India,False,2010-12-26,2022-03-25
ADDR00006412,CUST00005119,Mailing,47/822 Dar,Apartment 445,VIKARABAD,TELANGANA,502345,India,True,2019-08-26,
ADDR00006413,CUST00005120,Mailing,90/89 Sama Ganj,Flat 99,UNA,HIMACHAL PRADESH,174308,India,True,1994-04-17,
ADDR00006414,CUST00005121,Mailing,H.No. 00 Goyal Marg,,WEST GODAVARI,ANDHRA PRADESH,534444,India,True,2014-07-01,
ADDR00006415,CUST00005122,Home,H.No. 812 Babu Marg,Suite 19,SINDHUDURG,MAHARASHTRA,416813,India,True,2025-09-01,
ADDR00006416,CUST00005122,Home,82/029 Padmanabhan,Flat 120,MUMBAI,MAHARASHTRA,400006,India,False,2024-05-07,2026-06-08
ADDR00006417,CUST00005123,Office,H.No. 67 Bhargava Marg,,JUNAGADH,GUJARAT,362225,India,True,2026-06-10,
ADDR00006418,CUST00005124,Permanent,34/86 Dada Path,Near Bus Stand,TIRUCHIRAPPALLI,TAMIL NADU,621014,India,True,2022-08-23,
ADDR00006419,CUST00005124,Mailing,H.No. 48 Thakkar Zila,Opposite City Mall,DHULE,MAHARASHTRA,424006,India,False,2017-06-20,2024-11-10
ADDR00006420,CUST00005125,Mailing,H.No. 21 Kannan Street,Near Metro Station,VIZIANAGARAM,ANDHRA PRADESH,535260,India,True,2019-04-26,
ADDR00006421,CUST00005125,Home,H.No. 92 Bose Street,,Tirupathur,TAMIL NADU,635811,India,False,2022-01-28,2025-09-15
ADDR00006422,CUST00005126,Home,H.No. 503 Kadakia,Near Metro Station,BELAGAVI,KARNATAKA,590019,India,True,2019-04-23,
ADDR00006423,CUST00005127,Home,519 Prabhakar Street,,CHENGALPATTU,TAMIL NADU,603211,India,True,2020-04-08,
ADDR00006424,CUST00005127,Home,882 Patla Marg,,SPSR NELLORE,ANDHRA PRADESH,524415,India,False,2020-09-18,2023-08-15
ADDR00006425,CUST00005128,Home,21/530 Rau Chowk,,AHMADABAD,GUJARAT,382449,India,True,2025-02-20,
ADDR00006426,CUST00005129,Permanent,63/556 Chakrabarti Path,,KOZHIKODE,KERALA,673501,India,True,2024-12-04,
ADDR00006427,CUST00005130,Office,H.No. 782 Sehgal Zila,Near Metro Station,TUTICORIN,TAMIL NADU,628952,India,True,2023-01-24,
ADDR00006428,CUST00005131,Permanent,336 Sachar Ganj,Floor 17,SINGRAULI,MADHYA PRADESH,486890,India,True,2024-11-02,
ADDR00006429,CUST00005132,Permanent,H.No. 10 Bose Street,Flat 176,MYSURU,KARNATAKA,570033,India,True,2026-01-11,
ADDR00006430,CUST00005132,Permanent,H.No. 82 Mall Marg,Apartment 100,TIRUVANNAMALAI,TAMIL NADU,632512,India,False,2022-10-07,2024-03-14
ADDR00006431,CUST00005133,Office,H.No. 78 Bhargava Path,Near Bus Stand,JODHPUR,RAJASTHAN,342029,India,True,2023-07-28,
ADDR00006432,CUST00005133,Permanent,80/43 Zacharia Chowk,,KISHANGANJ,BIHAR,855117,India,False,2022-11-12,2023-09-20
ADDR00006433,CUST00005134,Mailing,43/55 Gokhale Ganj,Near Metro Station,RAICHUR,KARNATAKA,584101,India,True,2026-07-11,
ADDR00006434,CUST00005135,Mailing,67 Srinivas Nagar,Floor 9,NAGAUR,RAJASTHAN,341515,India,True,2005-01-12,
ADDR00006435,CUST00005136,Permanent,44 Kata Road,,VIJAYAPURA,KARNATAKA,586109,India,True,2026-06-27,
ADDR00006436,CUST00005137,Office,43 Sen Zila,,FARRUKHABAD,UTTAR PRADESH,209503,India,True,2026-03-13,
ADDR00006437,CUST00005137,Mailing,H.No. 35 Chauhan Ganj,Floor 4,SOUTH DISTRICT,SIKKIM,737121,India,False,2026-03-26,2026-07-19
ADDR00006438,CUST00005138,Mailing,88/333 Hora Nagar,Opposite City Mall,GUMLA,JHARKHAND,835220,India,True,2001-12-18,
ADDR00006439,CUST00005138,Office,H.No. 67 Balakrishnan Chowk,Suite 45,HARDOI,UTTAR PRADESH,209869,India,False,2004-10-06,2010-03-08
ADDR00006440,CUST00005139,Home,H.No. 41 Murthy Path,Near Metro Station,PUDUKKOTTAI,TAMIL NADU,622304,India,True,2021-01-31,
ADDR00006441,CUST00005140,Office,311 Bhatnagar Circle,Near Metro Station,KULLU,HIMACHAL PRADESH,175104,India,True,2018-02-07,
ADDR00006442,CUST00005140,Home,976 Gole Chowk,,BELAGAVI,KARNATAKA,591101,India,False,2015-10-20,2021-10-24
ADDR00006443,CUST00005141,Office,34/633 Natarajan Street,,JHARSUGUDA,ODISHA,768218,India,True,2026-08-01,
ADDR00006444,CUST00005142,Mailing,50/511 Chaudhary Marg,Floor 13,BARGARH,ODISHA,768036,India,True,2015-08-10,
ADDR00006445,CUST00005142,Mailing,H.No. 17 Taneja,,TIRUVANNAMALAI,TAMIL NADU,606704,India,False,2024-06-29,2026-07-02
ADDR00006446,CUST00005143,Office,79 Kurian Path,,24 PARAGANAS NORTH,WEST BENGAL,700035,India,True,2012-10-09,
ADDR00006447,CUST00005144,Home,H.No. 43 Datta Circle,,SOUTH GOA,GOA,403731,India,True,2004-10-20,
ADDR00006448,CUST00005145,Permanent,95 Srinivasan Marg,,NADIA,WEST BENGAL,741158,India,True,2025-10-20,
ADDR00006449,CUST00005146,Mailing,53 Hans Ganj,,VIJAYAPURA,KARNATAKA,586207,India,True,2025-09-28,
ADDR00006450,CUST00005146,Mailing,047 Singhal Path,,JALANDHAR,PUNJAB,144020,India,False,2026-05-27,2026-06-15
ADDR00006451,CUST00005147,Office,87/28 Magar Street,Floor 16,BULDHANA,MAHARASHTRA,444204,India,True,2020-04-18,
ADDR00006452,CUST00005148,Permanent,86/23 Kara Chowk,Near Metro Station,NAGPUR,MAHARASHTRA,441101,India,True,2023-06-07,
ADDR00006453,CUST00005149,Permanent,H.No. 18 Sarma,Apartment 198,AHMADABAD,GUJARAT,380054,India,True,2016-03-28,
ADDR00006454,CUST00005150,Office,H.No. 491 Samra Road,Floor 19,BELAGAVI,KARNATAKA,591125,India,True,2006-06-20,
ADDR00006455,CUST00005151,Mailing,H.No. 913 Bhatt Path,,GHAZIPUR,UTTAR PRADESH,233224,India,True,2020-02-08,
ADDR00006456,CUST00005152,Mailing,H.No. 46 Srinivas,Near Metro Station,JODHPUR,RAJASTHAN,342030,India,True,2026-03-15,
ADDR00006457,CUST00005153,Mailing,41/077 Chand Street,Apartment 476,COIMBATORE,TAMIL NADU,641108,India,True,2025-07-09,
ADDR00006458,CUST00005154,Permanent,H.No. 913 Wable,,JALPAIGURI,WEST BENGAL,735216,India,True,2012-12-28,
ADDR00006459,CUST00005155,Mailing,89 Goswami Road,Near Bus Stand,ANANTAPUR,ANDHRA PRADESH,515767,India,True,2003-06-09,
ADDR00006460,CUST00005155,Office,73 Balay Path,Suite 44,SALEM,TAMIL NADU,636141,India,False,1993-08-14,2004-01-28
ADDR00006461,CUST00005156,Office,H.No. 27 De Marg,Flat 209,KARIMNAGAR,TELANGANA,505527,India,True,2026-04-07,
